xml_id;form;form_schluessel;lemma;pos;typ;belege_ausserhalb_wzb;sigel_anzahl;sigel_probe
WZB_166rb_15_3;ewige;ewige;lemma_1292;ADJ;type_39012;183;57;AC1 AC2 AC3 ADP AMI AXK BUS BVSN
WZB_166rb_16_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166rb_17_1;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166rb_17_3;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166rb_18_3;An;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_166rb_20_1;czwen;czwen;lemma_7929;NUM;type_95165;32;11;ALX APO FR3 HUB2 HZU2 SAL SAX SUB1
WZB_166rb_20_2;wider;wider;lemma_7557;PRP;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_166rb_23_1;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166rb_23_4;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166rb_24_4;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_166rb_27_2;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166rb_27_4;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_166rb_28_1;ewige;ewige;lemma_1292;ADJ;type_39012;183;57;AC1 AC2 AC3 ADP AMI AXK BUS BVSN
WZB_166rb_29_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166rb_30_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166rb_30_3;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166rb_31_2;An;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_166rb_32_3;siben;siben;lemma_5437;NUM;type_18996;862;129;ADP AK AMI ARB AT AX AXR AXS
WZB_166rb_33_0;czwen;czwen;lemma_7929;NUM;type_95165;32;11;ALX APO FR3 HUB2 HZU2 SAL SAX SUB1
WZB_166rb_33_1;wider;wider;lemma_7557;PRP;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_166rb_36_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166rb_36_3;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166rb_37_3;wider;wider;lemma_7557;PRP;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_166rb_38_0;e;e;lemma_1281;ADV;type_4138;1361;68;AGS AMI AUK AXU BIM CRO DHO DKR
WZB_166va_3_0;halden;halden;lemma_2629;VRB;type_8854;19;4;FD JT MVL VTC
WZB_166va_4_2;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166va_4_4;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_166va_5_0;ewige;ewige;lemma_1292;ADJ;type_39012;183;57;AC1 AC2 AC3 ADP AMI AXK BUS BVSN
WZB_166va_5_2;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166va_6_3;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166va_7_1;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166va_7_5;An;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_166va_8_5;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166va_8_6;gar;gar;lemma_1913;ADV;type_6476;21894;545;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166va_10_3;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_166va_11_1;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166va_12_1;gar;gar;lemma_1913;ADV;type_6476;21894;545;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166va_13_0;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_166va_13_1;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_166va_13_5;wider;wider;lemma_7557;PRP;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_166va_15_0;siben;siben;lemma_5437;NUM;type_18996;862;129;ADP AK AMI ARB AT AX AXR AXS
WZB_166va_16_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166va_16_2;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166va_17_3;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_166va_20_2;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166va_20_5;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_166va_21_1;ewige;ewige;lemma_1292;ADJ;type_39012;183;57;AC1 AC2 AC3 ADP AMI AXK BUS BVSN
WZB_166va_22_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166va_23_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166va_23_2;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166va_23_6;Dise;dise;lemma_1169;DET;type_3688;3433;230;AC2 ADP AK AMI APO ATF AUP AXH
WZB_166va_24_4;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_166va_25_3;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_166va_25_4;di;di;lemma_1139;DET;type_3567;9617;158;ADP AK AMI AML ARB AXH AXR AXS
WZB_166va_26_0;gelubde;gelubde;lemma_2081;NOM;type_79099;61;14;AK FLG1 GAR GMV JT MRO OVG PL1
WZB_166va_27_0;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166va_28_4;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166va_29_1;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_166va_29_4;in;in;lemma_1517;PRO;type_5008;2486;233;ADP AGS AML APO AT AUK AUN AXK
WZB_166va_34_2;im;im;lemma_1517;PRO;type_32780;53217;434;ABS AC1 AC2 AC3 ADP AGS AK AMI
WZB_166va_34_4;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_166va_34_5;het;het;lemma_2598;VEX;type_8767;5153;152;AK AMI AT AUK AUN AX AXH AXR
WZB_166va_35_6;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_166va_36_1;fursten;fursten;lemma_7307;NOM;type_67910;1526;59;AC3 AK ALX ATF AXK AXS AXV AXW
WZB_166va_37_3;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166va_37_4;di;di;lemma_1139;DET;type_3567;9617;158;ADP AK AMI AML ARB AXH AXR AXS
WZB_166vb_2_0;e;e;lemma_1281;ADV;type_4138;1361;68;AGS AMI AUK AXU BIM CRO DHO DKR
WZB_166vb_2_3;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166vb_2_5;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_166vb_3_4;gelubde;gelubde;lemma_2081;NOM;type_79099;61;14;AK FLG1 GAR GMV JT MRO OVG PL1
WZB_166vb_4_0;gelobt;gelobt;lemma_3830;VRB;type_13357;431;97;AC1 AC2 ADP AK AMI APO AXR AXU
WZB_166vb_4_2;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_166vb_6_1;irre;irre;lemma_3066;ADJ;type_10512;138;33;ANN AXH AXR AXU CR DFL DTU ENE
WZB_166vb_6_2;machen;machen;lemma_3917;VRB;type_13685;2563;302;ABS AC1 AC2 AC3 ADP AK AMI APO
WZB_166vb_6_3;seine;seine;lemma_5377;ADJ;type_18749;44;18;AK AXR BAR BRF DFL ER FD FDS
WZB_166vb_7_0;svnder;svnder;lemma_5884;CCNJ;type_118434;57;5;ADP CRO HOF NBB NLA
WZB_166vb_8_7;Ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_166vb_9_0;weip;weip;lemma_7534;NOM;type_85748;114;16;AC2 ADP AXW BAB CHH CRO DNT FR3
WZB_166vb_9_2;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166vb_9_5;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166vb_11_2;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166vb_11_3;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_166vb_11_4;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166vb_12_2;noch;noch;lemma_4415;ADV;type_15400;9523;250;ADP AGS AK AMI AML ANN AT AX
WZB_166vb_13_2;Ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166vb_14_2;gelubde;gelubde;lemma_2081;NOM;type_79099;61;14;AK FLG1 GAR GMV JT MRO OVG PL1
WZB_166vb_15_0;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_166vb_15_2;gelobt;gelobt;lemma_3830;VRB;type_13357;431;97;AC1 AC2 ADP AK AMI APO AXR AXU
WZB_166vb_16_2;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_166vb_16_6;sele;sele;lemma_5349;NOM;type_18609;2368;185;AC1 AC2 AC3 ADP AGS ALL AMI BES
WZB_166vb_18_0;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_166vb_18_5;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_166vb_18_6;gelobt;gelobt;lemma_3830;VRB;type_13357;431;97;AC1 AC2 ADP AK AMI APO AXR AXU
WZB_166vb_20_1;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_166vb_21_0;Ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166vb_22_0;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_166vb_22_2;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_166vb_22_6;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_166vb_23_1;erhorte;erhorte;lemma_1576;VRB;type_47107;52;18;ADP BDK CHH CRO DIO EKL FDS GRA
WZB_166vb_23_5;gelubde;gelubde;lemma_2081;NOM;type_79099;61;14;AK FLG1 GAR GMV JT MRO OVG PL1
WZB_166vb_24_4;irre;irre;lemma_3066;ADJ;type_10512;138;33;ANN AXH AXR AXU CR DFL DTU ENE
WZB_166vb_25_0;Noch;noch;lemma_4415;ADV;type_15400;9523;250;ADP AGS AK AMI AML ANN AT AX
WZB_166vb_25_1;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_166vb_25_2;halden;halden;lemma_2629;VRB;type_8854;19;4;FD JT MVL VTC
WZB_166vb_25_4;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166vb_26_0;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_166vb_26_5;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_166vb_26_6;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166vb_27_1;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_166vb_28_0;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166vb_28_3;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_166vb_29_2;gelobt;gelobt;lemma_3830;VRB;type_13357;431;97;AC1 AC2 ADP AK AMI APO AXR AXU
WZB_166vb_31_6;sele;sele;lemma_5349;NOM;type_18609;2368;185;AC1 AC2 AC3 ADP AGS ALL AMI BES
WZB_166vb_32_5;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_166vb_34_5;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_166vb_35_5;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_166vb_35_6;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_166vb_36_2;volfuren;volfuren;lemma_7191;VRB;type_310696;6;2;PL2 PL3
WZB_166vb_36_4;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_166vb_37_1;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_166vb_37_2;gelobt;gelobt;lemma_3830;VRB;type_13357;431;97;AC1 AC2 ADP AK AMI APO AXR AXU
WZB_166vb_37_6;Ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167ra_2_4;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_167ra_3_0;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_167ra_3_5;irre;irre;lemma_3066;ADJ;type_10512;138;33;ANN AXH AXR AXU CR DFL DTU ENE
WZB_167ra_4_2;gelubde;gelubde;lemma_2081;NOM;type_79099;61;14;AK FLG1 GAR GMV JT MRO OVG PL1
WZB_167ra_4_5;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167ra_5_4;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_167ra_6_2;sele;sele;lemma_5349;NOM;type_18609;2368;185;AC1 AC2 AC3 ADP AGS ALL AMI BES
WZB_167ra_6_5;genedig;genedig;lemma_2113;ADJ;type_83861;32;19;AC2 AC3 ADP AXW DJUM ESB HZU2 MR2
WZB_167ra_7_1;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_167ra_7_4;Ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_167ra_8_0;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_167ra_8_4;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167ra_9_4;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_167ra_9_5;halden;halden;lemma_2629;VRB;type_8854;19;4;FD JT MVL VTC
WZB_167ra_9_8;E;e;lemma_1281;ADV;type_4138;1361;68;AGS AMI AUK AXU BIM CRO DHO DKR
WZB_167ra_10_0;Ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_167ra_10_1;wip;wip;lemma_7534;NOM;type_27269;2943;169;ADP AMI AXU BAR BEK BES BKN BOP
WZB_167ra_10_3;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167ra_10_4;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_167ra_10_5;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167ra_11_1;mannes;mannes;lemma_3957;NOM;type_13804;1275;204;AC1 AC2 AC3 ADP APO AT AX AXH
WZB_167ra_11_4;si;si;lemma_5454;PRO;type_19043;1833;164;ADP AGS AUK AXS BDK BRH BUH BUS
WZB_167ra_13_5;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167ra_14_1;horet;horet;lemma_2885;VRB;type_45967;226;99;AC3 ADP AGS ALX AUK BES BGM BRW
WZB_167ra_14_6;noch;noch;lemma_4415;ADV;type_15400;9523;250;ADP AGS AK AMI AML ANN AT AX
WZB_167ra_15_0;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_167ra_15_3;gelubde;gelubde;lemma_2081;NOM;type_79099;61;14;AK FLG1 GAR GMV JT MRO OVG PL1
WZB_167ra_16_0;gelden;gelden;lemma_2080;VRB;type_7028;26;13;AT AXH AXS CRO JUN MR2 MVL OVW
WZB_167ra_16_2;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_167ra_16_5;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_167ra_17_2;Ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167ra_18_1;endlich;endlich;lemma_1398;ADV;type_147243;26;7;CHH CRO NEI NEIC OVG PUC WRB
WZB_167ra_18_2;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_167ra_19_0;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167ra_19_1;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_167ra_19_4;gelubde;gelubde;lemma_2081;NOM;type_79099;61;14;AK FLG1 GAR GMV JT MRO OVG PL1
WZB_167ra_21_0;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_167ra_22_2;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_167ra_22_5;Ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167ra_22_8;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_167ra_24_2;so;so;lemma_5601;ADV;type_19596;46543;550;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_167ra_24_4;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_167ra_26_2;sele;sele;lemma_5349;NOM;type_18609;2368;185;AC1 AC2 AC3 ADP AGS ALL AMI BES
WZB_167ra_27_2;mannes;mannes;lemma_3957;NOM;type_13804;1275;204;AC1 AC2 AC3 ADP APO AT AX AXH
WZB_167ra_28_5;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_167ra_30_0;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167ra_31_3;in;in;lemma_1517;PRO;type_5008;2486;233;ADP AGS AML APO AT AUK AUN AXK
WZB_167ra_33_5;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_167ra_34_1;gelobt;gelobt;lemma_3830;VRB;type_13357;431;97;AC1 AC2 ADP AK AMI APO AXR AXU
WZB_167ra_35_0;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_167ra_35_1;halden;halden;lemma_2629;VRB;type_8854;19;4;FD JT MVL VTC
WZB_167ra_35_5;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_167ra_36_0;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_167ra_36_3;horte;horte;lemma_2885;VRB;type_9849;407;73;ADP AXR BRW CHH CRO DHE DIO DJR
WZB_167ra_36_5;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_167ra_37_3;Ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167rb_2_0;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_167rb_2_4;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_167rb_3_0;dink;dink;lemma_1164;NOM;type_49502;182;23;ADP AXW BVSN ENE ESB FR3 JT KLA
WZB_167rb_3_4;so;so;lemma_5601;ADV;type_19596;46543;550;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_167rb_3_5;tregt;tregt;lemma_6171;VRB;type_21769;109;26;APO AXW BAD BRF DJUM EHB ESB FB
WZB_167rb_4_5;sint;sint;lemma_5432;VEX;type_18967;881;136;ADP AGS ALL AUK AXS AXU BES BMG
WZB_167rb_4_6;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167rb_4_7;elichen;elichen;lemma_1280;ADJ;type_64074;20;16;ADP DGP DIO DKK ESB FLG1 HMT HZU2
WZB_167rb_5_0;recht;recht;lemma_4840;ADJ;type_42728;3432;164;ABS AC1 AC2 AC3 ADP APO ASG ATF
WZB_167rb_5_2;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167rb_5_3;gesaczt;gesaczt;lemma_5423;VRB;type_158788;84;13;EHB FR3 HZU2 LUU NEIC PL1 PL2 PL3
WZB_167rb_6_0;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_167rb_9_4;di;di;lemma_1139;DET;type_3567;9617;158;ADP AK AMI AML ARB AXH AXR AXS
WZB_167rb_9_5;noch;noch;lemma_4415;ADV;type_15400;9523;250;ADP AGS AK AMI AML ANN AT AX
WZB_167rb_11_0;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167rb_11_3;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167rb_11_4;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_167rb_11_5;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167rb_12_1;house;house;lemma_2933;NOM;type_219287;12;3;CHH CRO MAI
WZB_167rb_14_1;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_167rb_14_3;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_167rb_15_4;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_167rb_16_2;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_167rb_17_1;also;also;lemma_152;ADV;type_378;14303;424;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_167rb_17_3;gesammet;gesammet;lemma_5089;VRB;type_51303;19;9;AXU EHB GER JT MSG NEIR PUC TKR
WZB_167rb_18_0;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_167rb_18_2;volke;volke;lemma_7166;NOM;type_25442;131;43;ADP ALX ANN AXH AXU BRF DIO EID
WZB_167rb_19_0;so;so;lemma_5601;ADV;type_19596;46543;550;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_167rb_19_1;sprach;sprach;lemma_5693;VRB;type_19957;43455;394;AC1 AC2 AC3 ADP AK AMI AML ANN
WZB_167rb_19_4;Wapent;wapent;lemma_7328;VRB;type_26380;94;9;FDS JT KFB MAI PL1 PL2 PL3 RCC
WZB_167rb_20_3;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_167rb_20_6;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167rb_20_7;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_167va_2_1;volfuren;volfuren;lemma_7191;VRB;type_310696;6;2;PL2 PL3
WZB_167va_2_2;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167va_2_3;rache;rache;lemma_57802;NOM;type_310291;199;42;AK ALL AMI BVSN CHH CLV CRO DAR
WZB_167va_3_1;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_167va_3_2;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167va_6_4;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_167va_7_0;sende;sende;lemma_5396;VRB;type_18806;33;16;DA FH GZM HK HSB JT MBH MKB
WZB_167va_7_7;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_167va_8_0;gaben;gaben;lemma_1961;VRB;type_6613;248;29;AMI AXU ESB FDS FRM GAR GSM HZO
WZB_167va_8_1;im;im;lemma_1517;PRO;type_32780;53217;434;ABS AC1 AC2 AC3 ADP AGS AK AMI
