lemma_id;lemma;normalisiert;pos;pos_alle;ist_name;sprachkonzepte;konzepte_gesamt;belege;texte;belegklasse;handpruefung
lemma_30674;persecutio;persecutio;NOM;NOM;nein;Lateinisch;5;1;1;1;nein
lemma_31911;perseverare;perseverare;VRB;VRB;nein;Lateinisch;6;1;1;1;nein
lemma_48390;persona;persona;NOM;NOM;nein;Lateinisch;5;1;1;1;nein
lemma_63930;personet;personet;ADJ;ADJ;nein;Lateinisch;5;1;1;1;nein
lemma_31912;perspicere;perspicere;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_30256;Pertinax;pertinax;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_44499;Pertschitz;pertschitz;NAM;NAM;ja;Slawisch;2;1;1;1;nein
lemma_27240;perungere;perungere;VRB;VRB;nein;Lateinisch;4;1;1;1;nein
lemma_39548;pervenire;pervenire;VRB;VRB;nein;Lateinisch;6;1;1;1;nein
lemma_28243;pervertere;pervertere;VRB;VRB;nein;Lateinisch;4;1;1;1;nein
lemma_4603;perze;perze;NOM;NOM;nein;Französisch;7;1;1;1;nein
lemma_47639;pêter;peter;NOM;NOM;nein;Lateinisch;8;1;1;1;nein
lemma_46739;Peterbaier;peterbaier;NAM;NAM;ja;Lateinisch;3;1;1;1;nein
lemma_46743;Petronius;petronius;NAM;NAM;ja;Lateinisch;3;1;1;1;nein
lemma_22358;Pfilenor;pfilenor;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_30046;Phaertes;phaertes;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_47181;Phaeton;phaeton;NAM;NAM;ja;Griechisch;4;1;1;1;nein
lemma_47465;Phaidra;phaidra;NAM;NAM;ja;Griechisch;4;1;1;1;nein
lemma_29224;Phala;phala;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_29968;Phanatidas;phanatidas;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_21740;Phêax;pheax;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_21742;Phectetes;phectetes;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_47520;Pheres;pheres;NAM;NAM;ja;Griechisch;4;1;1;1;nein
lemma_26951;Philion;philion;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_20423;Philodant;philodant;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_44936;Philopater;philopater;NAM;NAM;ja;Griechisch;2;1;1;1;nein
lemma_20424;Philôs;philos;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_21205;Phimacus;phimacus;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_65088;Phirrus;phirrus;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_26950;Phiton;phiton;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_28345;Phôcus;phocus;NAM;NAM;ja;Lateinisch;3;1;1;1;nein
lemma_47819;Phokion;phokion;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_31954;Phunas;phunas;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_30045;Physes;physes;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_51712;physiognomia;physiognomia;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_22582;Physiologus;physiologus;NAM;NAM;ja;Griechisch, Lateinisch;3;1;1;1;nein
lemma_31696;Phytonissâ;phytonissa;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_47941;Pierre;pierre;NAM;NAM;ja;Französisch;3;1;1;1;nein
lemma_20790;Pilêus;pileus;NAM;NAM;ja;Lateinisch;2;1;1;1;nein
lemma_66649;pilus;pilus;NOM;NOM;nein;Lateinisch;3;1;1;1;nein
lemma_45807;pinguis;pinguis;ADJ;ADJ;nein;Lateinisch;3;1;1;1;nein
lemma_20959;Piolplerin;piolplerin;NAM;NAM;ja;Französisch;3;1;1;1;nein
lemma_22623;piraticus;piraticus;NOM;NOM;nein;Lateinisch;7;1;1;1;nein
lemma_34653;piscina;piscina;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_43932;Pisek;pisek;NAM;NAM;ja;Tschechisch;3;1;1;1;nein
lemma_46855;pistel;pistel;NOM;NOM;nein;Griechisch, Lateinisch;3;1;1;1;nein
lemma_21224;Pistropleus;pistropleus;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_26062;Pitavium;pitavium;NAM;NAM;ja;Griechisch;2;1;1;1;nein
lemma_42779;Pitius;pitius;NAM;NAM;ja;Griechisch;2;1;1;1;nein
lemma_34945;placito;placito;VRB;VRB;nein;Lateinisch;2;1;1;1;nein
lemma_25236;Plafigân;plafigan;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_40275;planus;planus;ADJ;ADJ NOM;nein;Lateinisch;6;1;1;1;nein
lemma_25237;Plastines;plastines;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_30988;plausibile;plausibile;ADV;ADV;nein;Italienisch;4;1;1;1;nein
lemma_10199;plectrun;plectrun;NOM;NOM;nein;Französisch;3;1;1;1;nein
lemma_31379;Plîadêr;pliader;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_44678;Plichta;plichta;NAM;NAM;ja;Slawisch;3;1;1;1;nein
lemma_26652;Plînis;plinis;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_31381;Plistenidas;plistenidas;NAM;NAM;ja;Griechisch;2;1;1;1;nein
lemma_65569;Ploys;ploys;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_40348;pluere;pluere;VRB;VRB;nein;Lateinisch;3;1;1;1;nein
lemma_27921;Plurimanz;plurimanz;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_44492;Podiwin;podiwin;NAM;NAM;ja;Tschechisch;2;1;1;1;nein
lemma_36235;poindercheit;poindercheit;NOM;NOM;nein;Französisch;6;1;1;1;nein
lemma_64595;poindervart;poindervart;NOM;NOM;nein;Französisch;5;1;1;1;nein
lemma_57792;poinen;poinen;VRB;VRB;nein;Französisch;6;1;1;1;nein
lemma_44641;pole;pole;NOM;NOM;nein;Slawisch;3;1;1;1;nein
lemma_26478;Polidius;polidius;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_20878;Polimestor;polimestor;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_26486;Polisenar;polisenar;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_78328;polkan;polkan;NOM;NOM;nein;Slawisch;2;1;1;1;nein
lemma_35881;pomagati;pomagati;VRB;VRB;nein;Slawisch;4;1;1;1;nein
lemma_60288;pomballine;pomballine;NOM;NOM;nein;Persisch;2;1;1;1;nein
lemma_16944;Pomeirus;pomeirus;NAM;NAM;ja;Lateinisch;3;1;1;1;nein
lemma_30140;Pomisl;pomisl;NAM;NAM;ja;Slawisch;3;1;1;1;nein
lemma_44480;Pomuck;pomuck;NAM;NAM;ja;Tschechisch;2;1;1;1;nein
lemma_35295;pomum;pomum;NOM;NOM;nein;Lateinisch;2;1;1;1;nein
lemma_30147;pomyloydô;pomyloydo;INJ;INJ VRB;nein;Slawisch;3;1;1;1;nein
lemma_26177;Ponensen;ponensen;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_31475;Pononius;pononius;NAM;NAM;ja;Lateinisch;4;1;1;1;nein
lemma_47517;Pontia;pontia;NAM;NAM;ja;Lateinisch;3;1;1;1;nein
lemma_45611;pontificatus;pontificatus;ADJ;ADJ NOM;nein;Lateinisch;3;1;1;1;nein
lemma_10563;Pontifier;pontifier;NAM;NAM;ja;Französisch;3;1;1;1;nein
lemma_28580;populeon;populeon;NOM;NOM;nein;Lateinisch;2;1;1;1;nein
lemma_18531;porkideizen;porkideizen;VRB;VRB;nein;Französisch;6;1;1;1;nein
lemma_24903;Porporius;porporius;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_20390;Portaspere;portaspere;NAM;NAM;ja;Arabisch;3;1;1;1;nein
lemma_50089;portenærinne;portenaerinne;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_40645;portio;portio;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_24899;portwahtære;portwahtaere;NOM;NOM;nein;Lateinisch;9;1;1;1;nein
lemma_46131;possessorium;possessorium;NOM;NOM;nein;Lateinisch;3;1;1;1;nein
lemma_34667;postulatio;postulatio;NOM;NOM;nein;Lateinisch;5;1;1;1;nein
lemma_45808;potare;potare;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_46005;praeambula;praeambula;NOM;NOM;nein;Lateinisch;6;1;1;1;nein
lemma_70688;praecingere;praecingere;VRB;VRB;nein;Lateinisch;4;1;1;1;nein
lemma_70724;praecipere;praecipere;VRB;VRB;nein;Lateinisch;9;1;1;1;nein
lemma_46237;praecludere;praecludere;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_35006;praeconium;praeconium;NOM;NOM;nein;Lateinisch;2;1;1;1;nein
lemma_72139;praeconius;praeconius;NOM;NOM;nein;Lateinisch;2;1;1;1;nein
lemma_46306;præcordia;praecordia;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_55795;praedestinare;praedestinare;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_48270;praedicere;praedicere;VRB;VRB;nein;Lateinisch;7;1;1;1;nein
lemma_35269;praeeligere;praeeligere;PRP;PRP VRB;nein;Lateinisch;4;1;1;1;nein
lemma_55792;praegnatio;praegnatio;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_45820;praeiudicare;praeiudicare;PRP;PRP VRB;nein;Lateinisch;4;1;1;1;nein
lemma_45660;praemittere;praemittere;PRP;PRP VRB;nein;Lateinisch;5;1;1;1;nein
lemma_48272;praenotare;praenotare;VRB;VRB;nein;Lateinisch;4;1;1;1;nein
lemma_45764;praeparatio;praeparatio;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_45629;praestantia;praestantia;NOM;NOM;nein;Lateinisch;3;1;1;1;nein
lemma_45700;praesul;praesul;NOM;NOM PRP;nein;Lateinisch;8;1;1;1;nein
lemma_32571;Pranczopil;pranczopil;NAM;NAM;ja;Slawisch;4;1;1;1;nein
lemma_45815;prandium;prandium;NOM;NOM;nein;Lateinisch;2;1;1;1;nein
lemma_51315;Prascha;prascha;NAM;NAM;ja;Tschechisch;3;1;1;1;nein
lemma_70725;pravitas;pravitas;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_78449;preassumere;preassumere;VRB;VRB;nein;Lateinisch;7;1;1;1;nein
lemma_70590;preda;preda;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_48383;predicator;predicator;NOM;NOM;nein;Lateinisch;5;1;1;1;nein
lemma_70671;prelum;prelum;NOM;NOM;nein;Lateinisch;5;1;1;1;nein
lemma_48305;prerogativus;prerogativus;ADJ;ADJ;nein;Lateinisch;8;1;1;1;nein
lemma_43115;prier;prier;VRB;VRB;nein;Französisch;4;1;1;1;nein
lemma_23984;primula;primula;NOM;NOM;nein;Lateinisch;2;1;1;1;nein
lemma_23982;Prisciliânus;priscilianus;NAM;NAM;ja;Lateinisch;4;1;1;1;nein
lemma_23993;Pristalûn;pristalun;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_46811;Pristinus;pristinus;NAM;NAM;ja;Lateinisch;3;1;1;1;nein
lemma_27713;privatio;privatio;NOM;NOM;nein;Lateinisch;5;1;1;1;nein
lemma_46209;probabilis;probabilis;ADJ;ADJ;nein;Lateinisch;4;1;1;1;nein
lemma_45712;probitas;probitas;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_34374;problema;problema;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_67971;probrum;probrum;NOM;NOM;nein;Lateinisch;3;1;1;1;nein
lemma_45686;proclivis;proclivis;ADJ;ADJ PRP;nein;Lateinisch;3;1;1;1;nein
lemma_47514;Procne;procne;NAM;NAM;ja;Griechisch;4;1;1;1;nein
lemma_56609;Procula;procula;NAM;NAM;ja;Lateinisch;4;1;1;1;nein
lemma_67609;proemium;proemium;NOM;NOM;nein;Griechisch, Lateinisch;6;1;1;1;nein
lemma_48268;proficere;proficere;VRB;VRB;nein;Lateinisch;8;1;1;1;nein
lemma_26637;Profiliar;profiliar;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_38346;progignere;progignere;VRB;VRB;nein;Lateinisch;3;1;1;1;nein
lemma_70652;projicere;projicere;VRB;VRB;nein;Lateinisch;4;1;1;1;nein
lemma_47498;Prokris;prokris;NAM;NAM;ja;Griechisch;4;1;1;1;nein
lemma_64735;prolongare;prolongare;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_72768;promere;promere;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_45755;promittere;promittere;VRB;VRB;nein;Lateinisch;6;1;1;1;nein
lemma_67831;propeccatum;propeccatum;NOM;NOM;nein;Lateinisch;3;1;1;1;nein
lemma_35880;propendere;propendere;VRB;VRB;nein;Lateinisch;6;1;1;1;nein
lemma_46003;propinquus;propinquus;ADJ;ADJ;nein;Lateinisch;4;1;1;1;nein
lemma_70533;propior;propior;ADJ;ADJ ADV GRA;nein;Lateinisch;2;1;1;1;nein
lemma_72188;propitiare;propitiare;VRB;VRB;nein;Lateinisch;3;1;1;1;nein
lemma_69989;propitiatio;propitiatio;NOM;NOM;nein;Lateinisch;8;1;1;1;nein
lemma_70727;propitiatorium;propitiatorium;NOM;NOM;nein;Lateinisch;5;1;1;1;nein
lemma_55808;propugnator;propugnator;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_46118;prorogare;prorogare;VRB;VRB;nein;Lateinisch;8;1;1;1;nein
lemma_69755;prorumpere;prorumpere;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_45914;proselitus;proselitus;ADJ;ADJ;nein;Lateinisch;3;1;1;1;nein
lemma_23452;Protesilax;protesilax;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_47376;protestatio;protestatio;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_26640;Prothacus;prothacus;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_23272;Prothasius;prothasius;NAM;NAM;ja;Lateinisch;4;1;1;1;nein
lemma_26638;Protheis;protheis;NAM;NAM;ja;Griechisch;4;1;1;1;nein
lemma_26641;Prothoilus;prothoilus;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_44279;Protiwen;protiwen;NAM;NAM;ja;Tschechisch;3;1;1;1;nein
lemma_31425;Protus;protus;NAM;NAM;ja;Lateinisch;4;1;1;1;nein
lemma_35109;providere;providere;VRB;VRB;nein;Lateinisch;3;1;1;1;nein
lemma_45600;providus;providus;ADJ;ADJ;nein;Lateinisch;3;1;1;1;nein
lemma_52954;Prudentius;prudentius;NAM;NAM;ja;Lateinisch;4;1;1;1;nein
lemma_44500;Przipeck;przipeck;NAM;NAM;ja;Slawisch;2;1;1;1;nein
lemma_35852;prósim;prósim;VRB;VRB;nein;Slawisch;4;1;1;1;nein
lemma_21831;psalmîgraphus;psalmigraphus;NOM;NOM;nein;Griechisch, Hebräisch, Lateinisch;9;1;1;1;nein
lemma_44501;Psowan;psowan;NAM;NAM;ja;Slawisch;2;1;1;1;nein
lemma_46231;publicare;publicare;VRB;VRB;nein;Lateinisch;6;1;1;1;nein
lemma_35288;publicus;publicus;ADJ;ADJ NOM;nein;Lateinisch;4;1;1;1;nein
lemma_75497;pulchrieren;pulchrieren;VRB;VRB;nein;Lateinisch;6;1;1;1;nein
lemma_27301;puleginum;puleginum;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_46885;pulmentum;pulmentum;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_32154;puräti;puraeti;PRO;PRO PRP;nein;Französisch, Lateinisch, Rätoromanisch;6;1;1;1;nein
lemma_48381;purgatorium;purgatorium;NOM;NOM;nein;Lateinisch;6;1;1;1;nein
lemma_37626;putare;putare;VRB;VRB;nein;Lateinisch;6;1;1;1;nein
lemma_29579;Pûvival;puvival;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_28543;Pystropus;pystropus;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_47452;Pythias;pythias;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_25546;quadam;quadam;DET;DET;nein;Lateinisch;2;1;1;1;nein
lemma_40343;Quadoqueneys;quadoqueneys;NAM;NAM;ja;Französisch;3;1;1;1;nein
lemma_46071;quadruplicare;quadruplicare;VRB;VRB;nein;Lateinisch;4;1;1;1;nein
lemma_72228;quaesere;quaesere;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_20226;qualitas;qualitas;NOM;NOM;nein;Lateinisch;3;1;1;1;nein
lemma_45804;quamvis;quamvis;ADV;ADV;nein;Lateinisch;3;1;1;1;nein
lemma_78455;quandoque;quandoque;CNJ;CNJ;nein;Lateinisch;2;1;1;1;nein
lemma_69853;quandoquidem;quandoquidem;CNJ;CNJ;nein;Lateinisch;2;1;1;1;nein
lemma_51136;quantus;quantus;ADJ;ADJ;nein;Lateinisch;3;1;1;1;nein
lemma_69753;quapropter;quapropter;ADV;ADV;nein;Lateinisch;2;1;1;1;nein
lemma_59552;Quarmadans;quarmadans;NAM;NAM;ja;Französisch;3;1;1;1;nein
lemma_28279;quartnonus;quartnonus;ADV;ADV;nein;Lateinisch;3;1;1;1;nein
lemma_28458;quatenus;quatenus;ADJ;ADJ;nein;Lateinisch;3;1;1;1;nein
lemma_40358;Quebelleplus;quebelleplus;NAM;NAM;ja;Französisch, Lateinisch;4;1;1;1;nein
lemma_39128;Querquoys;querquoys;NAM;NAM;ja;Französisch;3;1;1;1;nein
lemma_31711;questio;questio;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_69838;quietus;quietus;ADJ;ADJ;nein;Lateinisch;7;1;1;1;nein
lemma_39129;Quinas;quinas;NAM;NAM;ja;Französisch;3;1;1;1;nein
lemma_39127;Quinoquoys;quinoquoys;NAM;NAM;ja;Französisch;3;1;1;1;nein
lemma_41518;Quinotfiers;quinotfiers;NAM;NAM;ja;Französisch;3;1;1;1;nein
lemma_45284;quinquagesimus;quinquagesimus;NOM;NOM;nein;Lateinisch;2;1;1;1;nein
lemma_45767;quintuplex;quintuplex;ADJ;ADJ NUM;nein;Lateinisch;3;1;1;1;nein
lemma_72428;quique;quique;CNJ;CNJ;nein;Lateinisch;4;1;1;1;nein
lemma_69752;quisque;quisque;ADJ;ADJ ADV;nein;Lateinisch;2;1;1;1;nein
lemma_44835;quittieren;quittieren;VRB;VRB;nein;Lateinisch;3;1;1;1;nein
lemma_56456;quodcunque;quodcunque;CNJ;CNJ;nein;Lateinisch;4;1;1;1;nein
lemma_70512;quum;quum;CNJ;CNJ;nein;Lateinisch;3;1;1;1;nein
lemma_29532;Raap;raap;NAM;NAM;ja;Hebräisch;3;1;1;1;nein
lemma_35015;Radê;rade;NAM;NAM;ja;Ungarisch;3;1;1;1;nein
lemma_34884;radiare;radiare;VRB;VRB;nein;Lateinisch;3;1;1;1;nein
lemma_67722;radius;radius;NOM;NOM;nein;Lateinisch;5;1;1;1;nein
lemma_44682;Radomir;radomir;NAM;NAM;ja;Slawisch;3;1;1;1;nein
lemma_28674;Ramnes;ramnes;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_55450;ramus;ramus;NOM;NOM;nein;Lateinisch;3;1;1;1;nein
lemma_40289;rana;rana;NOM;NOM;nein;Lateinisch;2;1;1;1;nein
lemma_42834;Rankar;rankar;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_70617;rapina;rapina;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_48316;raptare;raptare;NOM;NOM VRB;nein;Lateinisch;6;1;1;1;nein
lemma_13107;Ratebor;ratebor;NAM;NAM;ja;Slawisch;3;1;1;1;nein
lemma_51116;recedere;recedere;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_47934;Rechab;rechab;NAM;NAM;ja;Hebräisch;4;1;1;1;nein
lemma_58459;reclinare;reclinare;ADJ;ADJ;nein;Lateinisch;5;1;1;1;nein
lemma_58458;recogitare;recogitare;VRB;VRB;nein;Lateinisch;4;1;1;1;nein
lemma_78500;recommentor;recommentor;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_41028;reconciliare;reconciliare;VRB;VRB;nein;Lateinisch;7;1;1;1;nein
lemma_46145;reconvenire;reconvenire;NOM;NOM VRB;nein;Lateinisch;7;1;1;1;nein
lemma_58462;recordari;recordari;VRB;VRB;nein;Lateinisch;6;1;1;1;nein
lemma_52609;recreare;recreare;VRB;VRB;nein;Lateinisch;6;1;1;1;nein
lemma_58460;recubare;recubare;VRB;VRB;nein;Lateinisch;3;1;1;1;nein
lemma_58461;recumbere;recumbere;VRB;VRB;nein;Lateinisch;3;1;1;1;nein
lemma_72328;redigere;redigere;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_39650;reducere;reducere;VRB;VRB;nein;Lateinisch;8;1;1;1;nein
lemma_72369;referre;referre;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_52570;reformare;reformare;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_45553;refovere;refovere;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_23045;refrigerium;refrigerium;NOM;NOM;nein;Lateinisch;3;1;1;1;nein
lemma_44447;Reggio;reggio;NAM;NAM;ja;Italienisch;2;1;1;1;nein
lemma_46973;regiererin;regiererin;NOM;NOM;nein;Lateinisch;5;1;1;1;nein
lemma_70308;regredi;regredi;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_75509;regulieren;regulieren;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_52773;regulus;regulus;NOM;NOM;nein;Lateinisch;7;1;1;1;nein
lemma_28438;Reicherus;reicherus;NAM;NAM;ja;Lateinisch;4;1;1;1;nein
lemma_43159;reiʒeluoder;reiʒeluoder;NOM;NOM;nein;Lateinisch;5;1;1;1;nein
lemma_25595;relatio;relatio;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_71993;religare;religare;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_28321;religio;religio;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_70087;religiosus;religiosus;ADJ;ADJ NOM;nein;Lateinisch;4;1;1;1;nein
lemma_66630;remedic;remedic;ADJ;ADJ;nein;Lateinisch;4;1;1;1;nein
lemma_66632;remisereri;remisereri;VRB;VRB;nein;Lateinisch;3;1;1;1;nein
lemma_46004;remotus;remotus;ADJ;ADJ;nein;Lateinisch;4;1;1;1;nein
lemma_26296;Reômitres;reomitres;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_39313;repagula;repagula;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_46093;repentinus;repentinus;ADJ;ADJ;nein;Lateinisch;3;1;1;1;nein
lemma_46066;replicatio;replicatio;NOM;NOM;nein;Lateinisch;4;1;1;1;nein
lemma_70726;repperire;repperire;VRB;VRB;nein;Lateinisch;4;1;1;1;nein
lemma_67690;reserare;reserare;VRB;VRB;nein;Lateinisch;4;1;1;1;nein
lemma_69794;resistere;resistere;VRB;VRB;nein;Lateinisch;7;1;1;1;nein
lemma_38852;responsorium;responsorium;NOM;NOM;nein;Lateinisch;5;1;1;1;nein
lemma_55533;restaurare;restaurare;VRB;VRB;nein;Lateinisch;3;1;1;1;nein
lemma_70411;reste;reste;NOM;NOM;nein;Französisch;4;1;1;1;nein
lemma_69781;restituere;restituere;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_46168;resumere;resumere;VRB;VRB;nein;Lateinisch;4;1;1;1;nein
lemma_46308;resuscitare;resuscitare;VRB;VRB;nein;Lateinisch;4;1;1;1;nein
lemma_62254;rethoricalis;rethoricalis;ADJ;ADJ;nein;Griechisch, Lateinisch;4;1;1;1;nein
lemma_61378;retributio;retributio;NOM;NOM;nein;Lateinisch;7;1;1;1;nein
lemma_45640;retro;retro;ADV;ADV;nein;Lateinisch;3;1;1;1;nein
lemma_39239;revelare;revelare;VRB;VRB;nein;Lateinisch;4;1;1;1;nein
lemma_30883;reverere;reverere;VRB;VRB;nein;Lateinisch;3;1;1;1;nein
lemma_77388;revocare;revocare;VRB;VRB;nein;Lateinisch;7;1;1;1;nein
lemma_21756;Rhea;rhea;NAM;NAM;ja;Griechisch;4;1;1;1;nein
lemma_47875;Rhodope;rhodope;NAM;NAM;ja;Griechisch;4;1;1;1;nein
lemma_26055;rhythmus;rhythmus;NOM;NOM;nein;Lateinisch;3;1;1;1;nein
lemma_10231;riant;riant;VRB;VRB;nein;Französisch;3;1;1;1;nein
lemma_34832;Riccerius;riccerius;NAM;NAM;ja;Lateinisch;3;1;1;1;nein
lemma_34306;Rîfnitz;rifnitz;NAM;NAM;ja;Slawisch;2;1;1;1;nein
lemma_63712;Rimalus;rimalus;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_28402;Riomus;riomus;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_34269;rirer;rirer;VRB;VRB;nein;Französisch;6;1;1;1;nein
lemma_44523;Ritschan;ritschan;NAM;NAM;ja;Slawisch;2;1;1;1;nein
lemma_57833;rivern;rivern;VRB;VRB;nein;Französisch;4;1;1;1;nein
lemma_34940;rivuus;rivuus;NOM;NOM;nein;Lateinisch;2;1;1;1;nein
lemma_30161;robâten;robaten;VRB;VRB;nein;Slawisch;5;1;1;1;nein
lemma_24307;Rodamolus;rodamolus;NAM;NAM;ja;Lateinisch;3;1;1;1;nein
lemma_30273;Rodone;rodone;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_44520;Rokitzan;rokitzan;NAM;NAM;ja;Tschechisch;3;1;1;1;nein
lemma_51115;rorare;rorare;VRB;VRB;nein;Lateinisch;4;1;1;1;nein
lemma_40139;rosam;rosam;ADJ;ADJ ADV;nein;Lateinisch;4;1;1;1;nein
lemma_26318;Roscalcus;roscalcus;NAM;NAM;ja;Griechisch;3;1;1;1;nein
lemma_26305;roseus;roseus;ADJ;ADJ;nein;Lateinisch;2;1;1;1;nein
lemma_44518;Rostislaw;rostislaw;NAM;NAM;ja;Slawisch;3;1;1;1;nein
lemma_19758;rottære;rottaere;NOM;NOM;nein;Französisch;4;1;1;1;nein
lemma_8644;rottez;rottez;ART;ART NOM;nein;Französisch;7;1;1;1;nein
lemma_47335;rotwalsch;rotwalsch;ADJ;ADJ NOM;nein;Einzelsprachen;4;1;1;1;nein
lemma_42904;rous;rous;ADJ;ADJ;nein;Französisch;3;1;1;1;nein
lemma_44684;Royen;royen;NAM;NAM;ja;Slawisch;3;1;1;1;nein
lemma_43802;rubinen;rubinen;VRB;VRB;nein;Lateinisch;4;1;1;1;nein
lemma_51139;rubus;rubus;ADJ;ADJ NOM;nein;Lateinisch;4;1;1;1;nein
lemma_24006;Rubuwar;rubuwar;NAM;NAM;ja;Arabisch;3;1;1;1;nein
lemma_47920;rübling;ruebling;NOM;NOM;nein;Rotwelsch;4;1;1;1;nein
lemma_35266;ruina;ruina;NOM;NOM;nein;Lateinisch;5;1;1;1;nein
lemma_39542;rumpere;rumpere;VRB;VRB;nein;Lateinisch;5;1;1;1;nein
lemma_46091;rusticus;rusticus;ADJ;ADJ;nein;Lateinisch;5;1;1;1;nein
lemma_42137;ruta;ruta;NOM;NOM VRB;nein;Lateinisch;3;1;1;1;nein
lemma_27309;rûtensaft;rutensaft;NOM;NOM;nein;Lateinisch;7;1;1;1;nein
lemma_35430;rutilus;rutilus;ADJ;ADJ;nein;Lateinisch;3;1;1;1;nein
