xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_176va_31_5	ein	also vil ein fuz mag	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_176va_31_7	mag	ein fuz mag getreten einen	ambiguous	lemma_3905|lemma_4240	lemma_4240	high	claude
WZB_176va_32_1	einen	mag getreten einen fuz stappen	ambiguous	lemma_1331|lemma_31353	lemma_1331	high	claude
WZB_176va_32_3	stappen	einen fuz stappen wenne zu	unmatched				
WZB_176va_33_3	besiczunge	zu einer besiczunge hab ich	unmatched		lemma_44139	high	claude
WZB_176va_34_0	hab	einer besiczunge hab ich gegeben	ambiguous	lemma_2593|lemma_2598	lemma_2598	high	claude
WZB_176va_35_5	ir	Speise sullet ir NOMIUS von	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_176vb_1_0	NOMIUS	sullet ir NOMIUS von in	unmatched		lemma_2	high	claude
WZB_176vb_2_1	in	NOMIUS von in koufen vnd	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_176vb_2_4	essen	koufen vnd essen das wasser	ambiguous	lemma_1726|lemma_1764	lemma_1764	high	claude
WZB_176vb_2_7	das	vnd essen das wasser gekouft	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_176vb_3_3	ir	gekouft sult ir schepfen vnd	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_176vb_4_5	herre	trincken Dein herre gote hat	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_176vb_5_2	dir	hat gesegent dir in allen	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_176vb_5_3	in	gesegent dir in allen werken	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_176vb_7_1	her	wek kennet her wie du	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_176vb_7_2	wie	kennet her wie du gegangen	ambiguous	lemma_11087|lemma_7608	lemma_7608	high	claude
WZB_176vb_7_3	du	her wie du gegangen bist	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_176vb_8_4	wustnunge	dise grose wustnunge wol virczig	unmatched		lemma_59071	high	claude
WZB_176vb_10_0	dir	wonende mit dir dein herre	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_176vb_10_2	herre	dir dein herre got vnd	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_176vb_11_1	dir	nichtes ist dir gebrochen Und	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_176vb_11_2	gebrochen	ist dir gebrochen Und do	ambiguous	lemma_69437|lemma_843	lemma_843	high	claude
WZB_176vb_11_6	do	gebrochen Und do wir durch	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_176vb_13_0	die	vnser bruder die kinder die	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176vb_13_3	die	die kinder die do wonen	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176vb_13_4	do	kinder die do wonen zu	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_176vb_14_4	des	den weck des veldes von	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_176vb_15_6	dem	wir zu dem wege der	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_176vb_16_0	wege	zu dem wege der do	ambiguous	lemma_7431|lemma_7436|lemma_7439	lemma_7431	high	claude
WZB_176vb_16_2	der	dem wege der do furet	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_176vb_16_3	do	wege der do furet zu	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_176vb_16_6	der	furet zu der wuftenunge Und	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_176vb_16_7	wuftenunge	zu der wuftenunge Und vnser	unmatched				
WZB_176vb_17_4	herre	Und vnser herre redte zu	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_176vb_18_6	vicht	mir Nicht vicht wider die	ambiguous	lemma_6784|lemma_7614			
WZB_176vb_18_7	wider	Nicht vicht wider die noch	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_176vb_19_0	die	vicht wider die noch an	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176vb_19_2	noch	wider die noch an vahe	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_176vb_19_3	an	die noch an vahe wider	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_176vb_20_0	wider	an vahe wider sie keinen	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_176vb_20_1	sie	vahe wider sie keinen streit	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_176vb_20_3	streit	sie keinen streit W Wenne	ambiguous	lemma_5815|lemma_5818	lemma_5815	high	claude
WZB_176vb_21_2	geb	Wenne ich geb dir nichtesnicht	ambiguous	lemma_1961|lemma_32000	lemma_1961	high	claude
WZB_176vb_21_3	dir	ich geb dir nichtesnicht von	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_176vb_22_2	erden	von irr erden Wenne den	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_176vb_23_2	hab	den kindern hab ich sie	ambiguous	lemma_2593|lemma_2598	lemma_2598	high	claude
WZB_176vb_23_4	sie	hab ich sie gegeben zu	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_176vb_25_2	waren	deiner besitczunge waren czu dem	ambiguous	lemma_7338|lemma_7505	lemma_7505	high	claude
WZB_176vb_26_0	dem	waren czu dem ersten seine	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_176vb_26_1	ersten	czu dem ersten seine woner	ambiguous	lemma_1288|lemma_1655	lemma_1288	high	claude
WZB_176vb_26_2	seine	dem ersten seine woner groses	ambiguous	lemma_1517|lemma_19022|lemma_5377	lemma_5377	high	claude
WZB_176vb_26_5	groses	seine woner groses volk vnd	unmatched		lemma_2534	high	claude
WZB_176vb_28_4	dem	als von dem geslechte als	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_176vb_29_1	die	geslechte als die hevnen wurden	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176vb_30_1	sie	hevnen wurden sie geloubet vnd	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_176vb_30_2	geloubet	wurden sie geloubet vnd weren	ambiguous	lemma_2075|lemma_27750	lemma_2075	high	claude
WZB_176vb_31_0	weren	geloubet vnd weren gleich den	ambiguous	lemma_7496|lemma_7505	lemma_7505	high	claude
WZB_176vb_31_3	svnen	gleich den svnen Und also	unmatched		lemma_5883	high	claude
WZB_176vb_31_9	sie	also nennen sie die Aber	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_176vb_32_0	die	nennen sie die Aber in	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176vb_32_3	Aber	sie die Aber in wonten	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_176vb_33_0	in	die Aber in wonten vor	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_176vb_33_1	wonten	Aber in wonten vor die	ambiguous	lemma_7355|lemma_7695	lemma_7695	high	claude
WZB_176vb_33_3	die	wonten vor die Dise vortriben	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_176vb_33_9	vortilget	vortriben vnd vortilget wonten do	unmatched		lemma_6992	high	claude
WZB_176vb_34_0	wonten	vnd vortilget wonten do die	ambiguous	lemma_7355|lemma_7695	lemma_7695	high	claude
WZB_176vb_34_1	do	vortilget wonten do die kinder	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_176vb_34_2	die	wonten do die kinder DEUTRO	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177ra_1_0	DEUTRO	die kinder DEUTRO als do	unmatched		lemma_2	high	claude
WZB_177ra_2_2	do	DEUTRO als do tat in	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_177ra_2_4	in	do tat in der erden	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_177ra_2_5	der	tat in der erden seiner	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_177ra_2_6	erden	in der erden seiner besiczunge	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_177ra_3_1	besiczunge	erden seiner besiczunge die im	unmatched		lemma_44139	high	claude
WZB_177ra_3_3	die	seiner besiczunge die im gab	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177ra_3_4	im	besiczunge die im gab vnser	ambiguous	lemma_10734|lemma_1517|lemma_1762	lemma_1517	medium	claude
WZB_177ra_4_0	gab	die im gab vnser herre	ambiguous	lemma_1839|lemma_1961	lemma_1961	high	claude
WZB_177ra_4_2	herre	gab vnser herre Ouf stunde	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_177ra_5_5	das	dorvmme so das wir czŭgen	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_177ra_5_7	czŭgen	das wir czŭgen vber die	unmatched				
WZB_177ra_6_0	vber	wir czŭgen vber die bach	ambiguous	lemma_6359|lemma_6698	lemma_6359	high	claude
WZB_177ra_6_1	die	czŭgen vber die bach vnd	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177ra_7_1	dor	vnd quamen dor czu aber	ambiguous	lemma_1055|lemma_8055	lemma_1055	high	claude
WZB_177ra_7_5	aber	dor czu aber di czeit	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_177ra_7_6	di	czu aber di czeit was	ambiguous	lemma_1119|lemma_1139	lemma_1139	high	claude
WZB_177ra_8_0	was	di czeit was die wir	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_177ra_8_3	die	czeit was die wir wanderten	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177ra_9_1	bis	von vncz bis zu dem	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_177ra_9_3	dem	bis zu dem vberczuge der	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_177ra_10_0	vberczuge	zu dem vberczuge der bach	unmatched				
WZB_177ra_10_1	der	dem vberczuge der bach acht	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_177ra_12_0	bis	iare vncz bis vorczert wart	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_177ra_12_1	vorczert	vncz bis vorczert wart alle	unmatched		lemma_7817	high	claude
WZB_177ra_12_2	wart	bis vorczert wart alle geperunge	ambiguous	lemma_7405|lemma_7406|lemma_7489|lemma_7505	lemma_7489	high	claude
WZB_177ra_12_4	geperunge	wart alle geperunge der streitenden	unmatched		lemma_44214	high	claude
WZB_177ra_13_0	der	alle geperunge der streitenden leute	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_177ra_13_1	streitenden	geperunge der streitenden leute ous	unmatched		lemma_5818	high	claude
WZB_177ra_14_2	purgen	ous den purgen als vnser	ambiguous	lemma_10988|lemma_944	lemma_944	high	claude
WZB_177ra_15_0	herre	als vnser herre hat gesworn	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_177ra_15_4	des	hat gesworn des hant was	ambiguous	lemma_1097|lemma_1119|lemma_1186	lemma_1119	high	claude
WZB_177ra_15_5	hant	gesworn des hant was wider	ambiguous	lemma_2598|lemma_2640	lemma_2640	high	claude
WZB_177ra_16_0	was	des hant was wider sie	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_177ra_16_1	wider	hant was wider sie so	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_177ra_16_2	sie	was wider sie so das	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_177ra_16_6	das	sie so das sie vorgiengen	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_177ra_16_7	sie	so das sie vorgiengen ous	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_177ra_16_8	vorgiengen	das sie vorgiengen ous der	unmatched		lemma_6851	high	claude
WZB_177ra_17_1	der	vorgiengen ous der mitte der	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_177ra_17_3	der	der mitte der purge Dornach	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_177ra_18_4	aber	purge Dornach aber do die	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_177ra_18_6	do	Dornach aber do die streiter	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_177ra_18_7	die	aber do die streiter vorgiengen	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177ra_19_1	vorgiengen	die streiter vorgiengen do redte	unmatched		lemma_6851	high	claude
WZB_177ra_19_3	do	streiter vorgiengen do redte vnser	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_177ra_20_1	herre	redte vnser herre zu mir	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_177ra_21_2	Du	mir sprechende Du wirst heut	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_177ra_21_3	wirst	sprechende Du wirst heut durch	ambiguous	lemma_7489|lemma_7650	lemma_7489	high	claude
WZB_177ra_22_0	die	durch czihen die creisse die	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177ra_22_1	creisse	czihen die creisse die stat	unmatched		lemma_3453	high	claude
WZB_177ra_22_2	die	die creisse die stat die	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177ra_22_3	stat	creisse die stat die do	ambiguous	lemma_5710|lemma_5732	lemma_5732	high	claude
WZB_177ra_23_0	die	die stat die do heisset	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177ra_23_1	do	stat die do heisset vnd	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_177ra_23_6	wirst	heisset vnd wirst zu czihen	ambiguous	lemma_7489|lemma_7650	lemma_7489	high	claude
WZB_177ra_24_2	in	zu czihen in die dorfer	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_177ra_24_3	die	czihen in die dorfer der	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177ra_24_5	der	die dorfer der kinder Hute	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_177ra_25_2	Hute	der kinder Hute dich das	ambiguous	lemma_2863|lemma_2939|lemma_2942|lemma_2947|lemma_2963	lemma_2942	high	claude
WZB_177ra_25_5	das	Hute dich das dv icht	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_177ra_26_1	streitest	dv icht streitest wider sie	unmatched				
WZB_177ra_26_2	wider	icht streitest wider sie noch	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_177ra_26_3	sie	streitest wider sie noch bewege	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_177ra_26_6	noch	wider sie noch bewege dich	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_177ra_28_1	geb	Wenne ich geb dir nicht	ambiguous	lemma_1961|lemma_32000	lemma_1961	high	claude
WZB_177ra_28_2	dir	ich geb dir nicht von	ambiguous	lemma_1169|lemma_1242	lemma_1242	high	claude
WZB_177ra_28_5	der	nicht von der erden der	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_177ra_29_0	erden	von der erden der kinder	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_177ra_29_1	der	der erden der kinder Wenne	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_177ra_30_2	hab	den kindern hab ich sie	ambiguous	lemma_2593|lemma_2598	lemma_2598	high	claude
WZB_177ra_31_0	sie	hab ich sie gegeben zu	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_177ra_32_0	Die	zu besitczunge Die erde der	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177ra_32_1	erde	besitczunge Die erde der hevnen	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_177ra_32_2	der	Die erde der hevnen ist	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_177ra_32_5	sie	hevnen ist sie vorwenen vnd	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_177ra_33_0	vorwenen	ist sie vorwenen vnd in	unmatched				
WZB_177ra_33_2	in	vorwenen vnd in ir etwenne	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_177ra_33_3	ir	vnd in ir etwenne haben	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_177ra_34_0	haben	ir etwenne haben gewonet hevnen	ambiguous	lemma_2593|lemma_2598|lemma_2688	lemma_2598	high	claude
WZB_177ra_35_0	die	gewonet hevnen die nennen groses	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177ra_36_1	groses	die nennen groses volk vnd	unmatched		lemma_2534	high	claude
WZB_177ra_37_0	vil	volk vnd vil vnd langer	ambiguous	lemma_6741|lemma_7053|lemma_7075	lemma_7075	high	claude
WZB_177ra_37_3	lenge	vnd langer lenge als NOMIUS	ambiguous	lemma_3705|lemma_3706	lemma_3705	high	claude
WZB_177rb_1_0	NOMIUS	lenge als NOMIUS die der	unmatched		lemma_2	high	claude
WZB_177rb_2_1	die	als NOMIUS die der herre	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177rb_2_2	der	NOMIUS die der herre hat	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_177rb_2_3	herre	die der herre hat vortilget	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_177rb_3_0	vortilget	herre hat vortilget von irr	unmatched		lemma_6992	high	claude
WZB_177rb_5_1	sie	gemacht vor sie als her	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_177rb_5_4	her	sie als her hat gemacht	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_177rb_6_0	die	hat gemacht die svne die	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177rb_6_3	die	die svne die do wonen	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177rb_6_4	do	svne die do wonen zu	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_177rb_7_1	vortilgende	wonen zu vortilgende die do	unmatched				
WZB_177rb_7_3	die	zu vortilgende die do gebende	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177rb_7_4	do	vortilgende die do gebende in	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_177rb_7_5	gebende	die do gebende in ir	ambiguous	lemma_1961|lemma_1962	lemma_1961	high	claude
WZB_177rb_7_6	in	do gebende in ir erde	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_177rb_7_7	ir	gebende in ir erde die	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_177rb_7_8	erde	in ir erde die sie	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_177rb_7_10	die	ir erde die sie besiczen	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177rb_7_11	sie	erde die sie besiczen vncz	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_177rb_8_0	besiczen	die sie besiczen vncz bis	unmatched		lemma_582	high	claude
WZB_177rb_8_2	bis	besiczen vncz bis in dise	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_177rb_8_3	in	vncz bis in dise gegenworticheit	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_177rb_8_5	gegenworticheit	in dise gegenworticheit Und die	unmatched		lemma_36056	high	claude
WZB_177rb_9_3	die	gegenworticheit Und die die do	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177rb_9_5	die	Und die die do wonten	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177rb_9_6	do	die die do wonten zu	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_177rb_9_7	wonten	die do wonten zu vncz	ambiguous	lemma_7355|lemma_7695	lemma_7695	high	claude
WZB_177rb_9_10	bis	zu vncz bis zu die	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_177rb_9_13	die	bis zu die slugen ous	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177rb_10_1	die	slugen ous die vnd czogen	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177rb_12_1	vortilgten	von vnd vortilgten vnd wonten	unmatched				
WZB_177rb_12_3	wonten	vortilgten vnd wonten vor sie	ambiguous	lemma_7355|lemma_7695	lemma_7695	high	claude
WZB_177rb_13_1	sie	wonten vor sie Stet ouf	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_177rb_13_4	Stet	vor sie Stet ouf vnd	ambiguous	lemma_5710|lemma_5713|lemma_5732	lemma_5710	high	claude
WZB_177rb_13_7	czihet	ouf vnd czihet vber die	unmatched		lemma_7861	high	claude
WZB_177rb_14_0	vber	vnd czihet vber die bach	ambiguous	lemma_6359|lemma_6698	lemma_6359	high	claude
WZB_177rb_14_1	die	czihet vber die bach Sich	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_177rb_14_5	Sich	die bach Sich gegeben hab	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455	lemma_5445	high	claude
WZB_177rb_15_1	hab	Sich gegeben hab ich in	ambiguous	lemma_2593|lemma_2598	lemma_2598	high	claude
WZB_177rb_15_3	in	hab ich in deine hende	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_177rb_17_1	amorren	von den amorren Und sein	unmatched				
WZB_177rb_17_5	sein	amorren Und sein erde e	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432	lemma_1517	medium	claude
WZB_177rb_17_6	erde	Und sein erde e e	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_177rb_18_0	e	sein erde e e DEUTRO	ambiguous	lemma_10937|lemma_1281|lemma_3004	lemma_1281	high	claude
WZB_177rb_19_0	e	erde e e DEUTRO heb	ambiguous	lemma_10937|lemma_1281|lemma_3004	lemma_1281	high	claude
WZB_177va_1_0	DEUTRO	e e DEUTRO heb an	unmatched		lemma_2	high	claude
WZB_177va_2_1	an	DEUTRO heb an zu besiczen	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_177va_2_3	besiczen	an zu besiczen Und heb	unmatched		lemma_582	high	claude
WZB_177va_3_0	wider	Und heb wider in einen	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_177va_3_1	in	heb wider in einen streit	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
