xml_id,form,context,normalized,match_type,lemma_ids
WZB_184ra_31_4,einen,hant vnd einen oufgerakten arme,einen,ambiguous,lemma_1331|lemma_31353
WZB_184ra_31_5,oufgerakten,vnd einen oufgerakten arme so,oufgerakten,unmatched,
WZB_184ra_32_0,arme,einen oufgerakten arme so das,arme,ambiguous,lemma_285|lemma_286
WZB_184ra_32_2,so,oufgerakten arme so das her,so,matched,lemma_5601
WZB_184ra_32_3,das,arme so das her dich,das,ambiguous,lemma_1097|lemma_13169
WZB_184ra_32_4,her,so das her dich ous,her,ambiguous,lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825
WZB_184ra_33_0,dich,das her dich ous furte,dich,matched,lemma_1242
WZB_184ra_33_1,ous,her dich ous furte dein,ous,matched,lemma_6342
WZB_184ra_33_2,furte,dich ous furte dein herre,furte,ambiguous,lemma_7283|lemma_7324
WZB_184ra_33_3,dein,ous furte dein herre got,dein,matched,lemma_1242
WZB_184ra_33_4,herre,furte dein herre got also,herre,ambiguous,lemma_2684|lemma_2761
WZB_184ra_33_5,got,dein herre got also wirt,got,matched,lemma_2465
WZB_184ra_34_0,also,herre got also wirt her,also,matched,lemma_152
WZB_184ra_34_1,wirt,got also wirt her tvn,wirt,ambiguous,lemma_7489|lemma_7652
WZB_184ra_34_2,her,also wirt her tvn allen,her,ambiguous,lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825
WZB_184ra_34_3,tvn,wirt her tvn allen di,tvn,matched,lemma_6301
WZB_184ra_34_4,allen,her tvn allen di du,allen,matched,lemma_106
WZB_184ra_34_6,di,tvn allen di du vorchtest,di,ambiguous,lemma_1119|lemma_1139
WZB_184ra_34_7,du,allen di du vorchtest Und,du,ambiguous,lemma_1139|lemma_1180|lemma_1241|lemma_1242
WZB_184ra_35_0,vorchtest,di du vorchtest Und dorvber,vorchtest,unmatched,
WZB_184ra_35_3,Und,du vorchtest Und dorvber wirt,und,matched,lemma_6467
WZB_184ra_35_4,dorvber,vorchtest Und dorvber wirt dein,dorvber,unmatched,
WZB_184ra_35_5,wirt,Und dorvber wirt dein herre,wirt,ambiguous,lemma_7489|lemma_7652
WZB_184ra_36_0,dein,dorvber wirt dein herre got,dein,matched,lemma_1242
WZB_184ra_36_1,herre,wirt dein herre got wibel,herre,ambiguous,lemma_2684|lemma_2761
WZB_184ra_36_2,got,dein herre got wibel senden,got,matched,lemma_2465
WZB_184ra_36_3,wibel,herre got wibel senden NOMIUS,wibel,matched,lemma_15305
WZB_184ra_36_4,senden,got wibel senden NOMIUS in,senden,ambiguous,lemma_5396|lemma_69474
WZB_184rb_1_0,NOMIUS,wibel senden NOMIUS in sie,nomius,unmatched,
WZB_184rb_2_0,in,senden NOMIUS in sie vncz,in,ambiguous,lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472
WZB_184rb_2_1,sie,NOMIUS in sie vncz bis,sie,ambiguous,lemma_5432|lemma_5454|lemma_56116
WZB_184rb_2_3,vncz,in sie vncz bis her,vncz,matched,lemma_6687
WZB_184rb_2_4,bis,sie vncz bis her sie,bis,ambiguous,lemma_10651|lemma_5432|lemma_9197
WZB_184rb_2_5,her,vncz bis her sie vortilget,her,ambiguous,lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825
WZB_184rb_2_6,sie,bis her sie vortilget alle,sie,ambiguous,lemma_5432|lemma_5454|lemma_56116
WZB_184rb_2_7,vortilget,her sie vortilget alle vnd,vortilget,unmatched,
WZB_184rb_3_0,alle,sie vortilget alle vnd vorterbet,alle,matched,lemma_106
WZB_184rb_3_1,vnd,vortilget alle vnd vorterbet die,vnd,matched,lemma_6467
WZB_184rb_3_2,vorterbet,alle vnd vorterbet die dich,vorterbet,matched,lemma_6835
WZB_184rb_3_5,die,vnd vorterbet die dich ł,die,ambiguous,lemma_1139|lemma_1161
WZB_184rb_3_6,dich,vorterbet die dich ł vlihen,dich,matched,lemma_1242
WZB_184rb_3_7,ł,die dich ł vlihen vnd,ł,unmatched,
WZB_184rb_4_0,vlihen,dich ł vlihen vnd sie,vlihen,matched,lemma_7129
WZB_184rb_4_2,vnd,ł vlihen vnd sie mugen,vnd,matched,lemma_6467
WZB_184rb_4_3,sie,vlihen vnd sie mugen sich,sie,ambiguous,lemma_5432|lemma_5454|lemma_56116
WZB_184rb_4_4,mugen,vnd sie mugen sich ł,mugen,matched,lemma_4240
WZB_184rb_4_5,sich,sie mugen sich ł nicht,sich,ambiguous,lemma_42100|lemma_5366|lemma_5445|lemma_5455
WZB_184rb_4_6,ł,mugen sich ł nicht vorhelen,ł,unmatched,
WZB_184rb_5_0,nicht,sich ł nicht vorhelen Nicht,nicht,matched,lemma_4377
WZB_184rb_5_1,vorhelen,ł nicht vorhelen Nicht vorchtet,vorhelen,unmatched,
WZB_184rb_5_4,Nicht,nicht vorhelen Nicht vorchtet sie,nicht,matched,lemma_4377
WZB_184rb_5_5,vorchtet,vorhelen Nicht vorchtet sie wenne,vorchtet,matched,lemma_7298
WZB_184rb_6_0,sie,Nicht vorchtet sie wenne dein,sie,ambiguous,lemma_5432|lemma_5454|lemma_56116
WZB_184rb_6_2,wenne,vorchtet sie wenne dein herre,wenne,matched,lemma_7385
WZB_184rb_6_3,dein,sie wenne dein herre got,dein,matched,lemma_1242
WZB_184rb_6_4,herre,wenne dein herre got ist,herre,ambiguous,lemma_2684|lemma_2761
WZB_184rb_6_5,got,dein herre got ist in,got,matched,lemma_2465
WZB_184rb_7_0,ist,herre got ist in deiner,ist,matched,lemma_5432
WZB_184rb_7_1,in,got ist in deiner mitte,in,ambiguous,lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472
WZB_184rb_7_2,deiner,ist in deiner mitte Ein,deiner,matched,lemma_1242
WZB_184rb_7_3,mitte,in deiner mitte Ein groser,mitte,matched,lemma_4176
WZB_184rb_7_6,Ein,deiner mitte Ein groser got,ein,ambiguous,lemma_119|lemma_13|lemma_1331|lemma_2975
WZB_184rb_7_7,groser,mitte Ein groser got vnd,groser,matched,lemma_2534
WZB_184rb_8_0,got,Ein groser got vnd vorchtlicher,got,matched,lemma_2465
WZB_184rb_8_1,vnd,groser got vnd vorchtlicher der,vnd,matched,lemma_6467
WZB_184rb_8_2,vorchtlicher,got vnd vorchtlicher der wirt,vorchtlicher,unmatched,
WZB_184rb_8_4,der,vnd vorchtlicher der wirt vortilgen,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_184rb_8_5,wirt,vorchtlicher der wirt vortilgen dise,wirt,ambiguous,lemma_7489|lemma_7652
WZB_184rb_9_0,vortilgen,der wirt vortilgen dise heiden,vortilgen,unmatched,
WZB_184rb_9_1,dise,wirt vortilgen dise heiden in,dise,matched,lemma_1169
WZB_184rb_9_2,heiden,vortilgen dise heiden in deiner,heiden,ambiguous,lemma_2699|lemma_2700
WZB_184rb_9_3,in,dise heiden in deiner angesicht,in,ambiguous,lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472
WZB_184rb_9_4,deiner,heiden in deiner angesicht meklich,deiner,matched,lemma_1242
WZB_184rb_10_0,angesicht,in deiner angesicht meklich vnd,angesicht,matched,lemma_224
WZB_184rb_10_1,meklich,deiner angesicht meklich vnd mit,meklich,unmatched,
WZB_184rb_10_2,vnd,angesicht meklich vnd mit teilen,vnd,matched,lemma_6467
WZB_184rb_11_0,mit,meklich vnd mit teilen Nicht,mit,matched,lemma_4172
WZB_184rb_11_1,teilen,vnd mit teilen Nicht magstu,teilen,ambiguous,lemma_6041|lemma_6042
WZB_184rb_11_4,Nicht,mit teilen Nicht magstu sie,nicht,matched,lemma_4377
WZB_184rb_11_5,magstu,teilen Nicht magstu sie vortilgen,magstu,matched,lemma_8550
WZB_184rb_11_6,sie,Nicht magstu sie vortilgen mit,sie,ambiguous,lemma_5432|lemma_5454|lemma_56116
WZB_184rb_12_0,vortilgen,magstu sie vortilgen mit ein,vortilgen,unmatched,
WZB_184rb_12_1,mit,sie vortilgen mit ein ander,mit,matched,lemma_4172
WZB_184rb_12_2,ein,vortilgen mit ein ander das,ein,ambiguous,lemma_119|lemma_13|lemma_1331|lemma_2975
WZB_184rb_12_3,ander,mit ein ander das leicht,ander,matched,lemma_204
WZB_184rb_12_5,das,ein ander das leicht icht,das,ambiguous,lemma_1097|lemma_13169
WZB_184rb_13_0,leicht,ander das leicht icht wurden,leicht,matched,lemma_3732
WZB_184rb_13_1,icht,das leicht icht wurden gemeret,icht,matched,lemma_3022
WZB_184rb_13_2,wurden,leicht icht wurden gemeret die,wurden,matched,lemma_7489
WZB_184rb_13_3,gemeret,icht wurden gemeret die wilden,gemeret,matched,lemma_4035
WZB_184rb_14_0,die,wurden gemeret die wilden tir,die,ambiguous,lemma_1139|lemma_1161
WZB_184rb_14_1,wilden,gemeret die wilden tir wider,wilden,ambiguous,lemma_11955|lemma_7615|lemma_7616
WZB_184rb_14_2,tir,die wilden tir wider dich,tir,ambiguous,lemma_10984|lemma_1242
WZB_184rb_14_3,wider,wilden tir wider dich v,wider,ambiguous,lemma_12326|lemma_7557
WZB_184rb_14_4,dich,tir wider dich v vnd,dich,matched,lemma_1242
WZB_184rb_14_5,v,wider dich v vnd dein,v,matched,lemma_13826
WZB_184rb_15_0,vnd,dich v vnd dein herre,vnd,matched,lemma_6467
WZB_184rb_15_1,dein,v vnd dein herre got,dein,matched,lemma_1242
WZB_184rb_15_2,herre,vnd dein herre got wirt,herre,ambiguous,lemma_2684|lemma_2761
WZB_184rb_15_3,got,dein herre got wirt sie,got,matched,lemma_2465
WZB_184rb_15_4,wirt,herre got wirt sie geben,wirt,ambiguous,lemma_7489|lemma_7652
WZB_184rb_15_5,sie,got wirt sie geben in,sie,ambiguous,lemma_5432|lemma_5454|lemma_56116
WZB_184rb_16_0,geben,wirt sie geben in deine,geben,matched,lemma_1961
WZB_184rb_16_1,in,sie geben in deine angesicht,in,ambiguous,lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472
WZB_184rb_16_2,deine,geben in deine angesicht vnd,deine,matched,lemma_1242
WZB_184rb_16_3,angesicht,in deine angesicht vnd wirt,angesicht,matched,lemma_224
WZB_184rb_16_4,vnd,deine angesicht vnd wirt sie,vnd,matched,lemma_6467
WZB_184rb_17_0,wirt,angesicht vnd wirt sie vorterben,wirt,ambiguous,lemma_7489|lemma_7652
WZB_184rb_17_1,sie,vnd wirt sie vorterben vncz,sie,ambiguous,lemma_5432|lemma_5454|lemma_56116
WZB_184rb_17_2,vorterben,wirt sie vorterben vncz bis,vorterben,matched,lemma_6835
WZB_184rb_17_3,vncz,sie vorterben vncz bis sie,vncz,matched,lemma_6687
WZB_184rb_17_4,bis,vorterben vncz bis sie gar,bis,ambiguous,lemma_10651|lemma_5432|lemma_9197
WZB_184rb_18_0,sie,vncz bis sie gar vortilget,sie,ambiguous,lemma_5432|lemma_5454|lemma_56116
WZB_184rb_18_1,gar,bis sie gar vortilget werden,gar,matched,lemma_1913
WZB_184rb_18_2,vortilget,sie gar vortilget werden G,vortilget,unmatched,
WZB_184rb_18_3,werden,gar vortilget werden G Geben,werden,ambiguous,lemma_62628|lemma_7489|lemma_7500
WZB_184rb_18_6,G,vortilget werden G Geben wirt,g,matched,lemma_2
WZB_184rb_19_0,Geben,werden G Geben wirt her,geben,matched,lemma_1961
WZB_184rb_19_1,wirt,G Geben wirt her ire,wirt,ambiguous,lemma_7489|lemma_7652
WZB_184rb_19_2,her,Geben wirt her ire kvnige,her,ambiguous,lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825
WZB_184rb_19_3,ire,wirt her ire kvnige in,ire,ambiguous,lemma_5454|lemma_56116
WZB_184rb_19_4,kvnige,her ire kvnige in deine,kvnige,matched,lemma_3507
WZB_184rb_20_0,in,ire kvnige in deine hende,in,ambiguous,lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472
WZB_184rb_20_1,deine,kvnige in deine hende vnd,deine,matched,lemma_1242
WZB_184rb_20_2,hende,in deine hende vnd vorlisen,hende,matched,lemma_2640
WZB_184rb_20_3,vnd,deine hende vnd vorlisen ire,vnd,matched,lemma_6467
WZB_184rb_20_4,vorlisen,hende vnd vorlisen ire namen,vorlisen,unmatched,
WZB_184rb_21_0,ire,vnd vorlisen ire namen Niemant,ire,ambiguous,lemma_5454|lemma_56116
WZB_184rb_21_1,namen,vorlisen ire namen Niemant mag,namen,ambiguous,lemma_4306|lemma_4308|lemma_4330
WZB_184rb_21_4,Niemant,ire namen Niemant mag dir,niemant,matched,lemma_4366
WZB_184rb_21_5,mag,namen Niemant mag dir wider,mag,ambiguous,lemma_3905|lemma_4240
WZB_184rb_22_0,dir,Niemant mag dir wider steen,dir,ambiguous,lemma_1169|lemma_1242
WZB_184rb_22_1,wider,mag dir wider steen vncz,wider,ambiguous,lemma_12326|lemma_7557
WZB_184rb_22_2,steen,dir wider steen vncz bis,steen,matched,lemma_5710
WZB_184rb_22_3,vncz,wider steen vncz bis du,vncz,matched,lemma_6687
WZB_184rb_22_4,bis,steen vncz bis du sie,bis,ambiguous,lemma_10651|lemma_5432|lemma_9197
WZB_184rb_22_5,du,vncz bis du sie gar,du,ambiguous,lemma_1139|lemma_1180|lemma_1241|lemma_1242
WZB_184rb_23_0,sie,bis du sie gar zu,sie,ambiguous,lemma_5432|lemma_5454|lemma_56116
WZB_184rb_23_1,gar,du sie gar zu muschest,gar,matched,lemma_1913
WZB_184rb_23_2,zu,sie gar zu muschest Ire,zu,matched,lemma_7770
WZB_184rb_23_3,muschest,gar zu muschest Ire pild,muschest,unmatched,
WZB_184rb_23_6,Ire,zu muschest Ire pild mit,ire,ambiguous,lemma_5454|lemma_56116
WZB_184rb_23_7,pild,muschest Ire pild mit fewer,pild,matched,lemma_704
WZB_184rb_24_0,mit,Ire pild mit fewer vorbru,mit,matched,lemma_4172
WZB_184rb_24_1,fewer,pild mit fewer vorbru Nicht,fewer,matched,lemma_7108
WZB_184rb_24_2,vorbru,mit fewer vorbru Nicht begere,vorbru,unmatched,
WZB_184rb_24_5,Nicht,fewer vorbru Nicht begere des,nicht,matched,lemma_4377
WZB_184rb_24_6,begere,vorbru Nicht begere des silbers,begere,matched,lemma_444
WZB_184rb_25_0,des,Nicht begere des silbers vnd,des,ambiguous,lemma_1097|lemma_1119|lemma_1186
WZB_184rb_25_1,silbers,begere des silbers vnd des,silbers,matched,lemma_5476
WZB_184rb_25_2,vnd,des silbers vnd des goldes,vnd,matched,lemma_6467
WZB_184rb_25_3,des,silbers vnd des goldes ous,des,ambiguous,lemma_1097|lemma_1119|lemma_1186
WZB_184rb_25_4,goldes,vnd des goldes ous dem,goldes,matched,lemma_2453
WZB_184rb_26_0,ous,des goldes ous dem sie,ous,matched,lemma_6342
WZB_184rb_26_1,dem,goldes ous dem sie gemachet,dem,ambiguous,lemma_1097|lemma_1119
WZB_184rb_26_2,sie,ous dem sie gemachet sint,sie,ambiguous,lemma_5432|lemma_5454|lemma_56116
WZB_184rb_26_3,gemachet,dem sie gemachet sint noch,gemachet,matched,lemma_3917
WZB_184rb_26_4,sint,sie gemachet sint noch nym,sint,ambiguous,lemma_5432|lemma_5434|lemma_5496
WZB_184rb_27_0,noch,gemachet sint noch nym von,noch,ambiguous,lemma_14402|lemma_4281|lemma_4415
WZB_184rb_27_1,nym,sint noch nym von in,nym,matched,lemma_4330
WZB_184rb_27_2,von,noch nym von in nichtesnicht,von,matched,lemma_7193
WZB_184rb_27_3,in,nym von in nichtesnicht dir,in,ambiguous,lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472
WZB_184rb_27_4,nichtesnicht,von in nichtesnicht dir noch,nichtesnicht,matched,lemma_4377
WZB_184rb_28_0,dir,in nichtesnicht dir noch vorsere,dir,ambiguous,lemma_1169|lemma_1242
WZB_184rb_28_3,noch,nichtesnicht dir noch vorsere dich,noch,ambiguous,lemma_14402|lemma_4281|lemma_4415
WZB_184rb_28_4,vorsere,dir noch vorsere dich dorvmme,vorsere,unmatched,
WZB_184rb_28_5,dich,noch vorsere dich dorvmme Wenne,dich,matched,lemma_1242
WZB_184rb_28_6,dorvmme,vorsere dich dorvmme Wenne ein,dorvmme,matched,lemma_30703
WZB_184rb_29_2,Wenne,dich dorvmme Wenne ein growe,wenne,matched,lemma_7385
WZB_184rb_29_3,ein,dorvmme Wenne ein growe ist,ein,ambiguous,lemma_119|lemma_13|lemma_1331|lemma_2975
WZB_184rb_29_4,growe,Wenne ein growe ist es,growe,unmatched,
WZB_184rb_29_5,ist,ein growe ist es deinem,ist,matched,lemma_5432
WZB_184rb_29_6,es,growe ist es deinem herren,es,ambiguous,lemma_1762|lemma_38737
WZB_184rb_30_0,deinem,ist es deinem herren gote,deinem,matched,lemma_1242
WZB_184rb_30_1,herren,es deinem herren gote Noch,herren,ambiguous,lemma_2684|lemma_42447
WZB_184rb_30_2,gote,deinem herren gote Noch trage,gote,matched,lemma_2465
WZB_184rb_30_5,Noch,herren gote Noch trage nichtefnicht,noch,ambiguous,lemma_14402|lemma_4281|lemma_4415
WZB_184rb_30_6,trage,gote Noch trage nichtefnicht ein,trage,ambiguous,lemma_6169|lemma_6171
WZB_184rb_31_0,nichtefnicht,Noch trage nichtefnicht ein von,nichtefnicht,unmatched,
WZB_184rb_31_1,ein,trage nichtefnicht ein von dem,ein,ambiguous,lemma_119|lemma_13|lemma_1331|lemma_2975
WZB_184rb_31_2,von,nichtefnicht ein von dem abtgote,von,matched,lemma_7193
WZB_184rb_31_3,dem,ein von dem abtgote in,dem,ambiguous,lemma_1097|lemma_1119
WZB_184rb_32_0,abtgote,von dem abtgote in dein,abtgote,unmatched,
WZB_184rb_32_1,in,dem abtgote in dein hous,in,ambiguous,lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472
WZB_184rb_32_2,dein,abtgote in dein hous das,dein,matched,lemma_1242
WZB_184rb_32_3,hous,in dein hous das du,hous,matched,lemma_2933
WZB_184rb_32_6,das,dein hous das du icht,das,ambiguous,lemma_1097|lemma_13169
WZB_184rb_33_0,du,hous das du icht werdest,du,ambiguous,lemma_1139|lemma_1180|lemma_1241|lemma_1242
WZB_184rb_33_1,icht,das du icht werdest ein,icht,matched,lemma_3022
WZB_184rb_33_2,werdest,du icht werdest ein vluch,werdest,ambiguous,lemma_7489|lemma_7500
WZB_184rb_33_3,ein,icht werdest ein vluch also,ein,ambiguous,lemma_119|lemma_13|lemma_1331|lemma_2975
WZB_184rb_33_4,vluch,werdest ein vluch also wol,vluch,matched,lemma_7149
WZB_184rb_33_5,also,ein vluch also wol als,also,matched,lemma_152
WZB_184rb_34_0,wol,vluch also wol als iens,wol,matched,lemma_7677
WZB_184rb_34_1,als,also wol als iens recht,als,matched,lemma_148
WZB_184rb_34_2,iens,wol als iens recht als,iens,matched,lemma_60729
WZB_184rb_34_5,recht,als iens recht als ein,recht,matched,lemma_4840
WZB_184rb_34_6,als,iens recht als ein grousame,als,matched,lemma_148
WZB_184rb_34_7,ein,recht als ein grousame vnreinikeit,ein,ambiguous,lemma_119|lemma_13|lemma_1331|lemma_2975
WZB_184rb_35_0,grousame,als ein grousame vnreinikeit vnd,grousame,unmatched,
WZB_184rb_35_1,vnreinikeit,ein grousame vnreinikeit vnd als,vnreinikeit,unmatched,
WZB_184rb_35_2,vnd,grousame vnreinikeit vnd als ein,vnd,matched,lemma_6467
WZB_184rb_36_0,als,vnreinikeit vnd als ein vormeiligunge,als,matched,lemma_148
WZB_184rb_36_1,ein,vnd als ein vormeiligunge vnd,ein,ambiguous,lemma_119|lemma_13|lemma_1331|lemma_2975
WZB_184rb_36_2,vormeiligunge,als ein vormeiligunge vnd vorvnmenschet,vormeiligunge,unmatched,
WZB_184rb_36_3,vnd,ein vormeiligunge vnd vorvnmenschet soltu,vnd,matched,lemma_6467
WZB_184rb_37_0,vorvnmenschet,vormeiligunge vnd vorvnmenschet soltu das,vorvnmenschet,unmatched,
WZB_184rb_37_1,soltu,vnd vorvnmenschet soltu das ha,soltu,matched,lemma_8715
WZB_184rb_37_2,das,vorvnmenschet soltu das ha DEUTRO,das,ambiguous,lemma_1097|lemma_13169
WZB_184rb_37_3,ha,soltu das ha DEUTRO ben,ha,matched,lemma_10538
WZB_184va_1_0,DEUTRO,das ha DEUTRO ben wenne,deutro,unmatched,
WZB_184va_2_0,ben,ha DEUTRO ben wenne es,ben,matched,lemma_801
WZB_184va_2_2,wenne,DEUTRO ben wenne es ist,wenne,matched,lemma_7385
WZB_184va_2_3,es,ben wenne es ist ein,es,ambiguous,lemma_1762|lemma_38737
WZB_184va_2_4,ist,wenne es ist ein vluch,ist,matched,lemma_5432
WZB_184va_2_5,ein,es ist ein vluch etcetera,ein,ambiguous,lemma_119|lemma_13|lemma_1331|lemma_2975
WZB_184va_2_6,vluch,ist ein vluch etcetera in,vluch,matched,lemma_7149
WZB_184va_2_9,etcetera,ein vluch etcetera in UIII,etcetera,matched,lemma_24489
WZB_184va_3_0,in,vluch etcetera in UIII CAPITULUM,in,ambiguous,lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472
WZB_184va_3_2,UIII,etcetera in UIII CAPITULUM yclich,uiii,unmatched,
WZB_184va_3_4,CAPITULUM,in UIII CAPITULUM yclich gepot,capitulum,unmatched,
WZB_184va_4_0,yclich,UIII CAPITULUM yclich gepot das,yclich,matched,lemma_3006
WZB_184va_4_1,gepot,CAPITULUM yclich gepot das ich,gepot,ambiguous,lemma_1971|lemma_1978
WZB_184va_4_3,das,yclich gepot das ich dir,das,ambiguous,lemma_1097|lemma_13169
WZB_184va_4_4,ich,gepot das ich dir heute,ich,matched,lemma_3001
WZB_184va_5_0,dir,das ich dir heute gepite,dir,ambiguous,lemma_1169|lemma_1242
WZB_184va_5_1,heute,ich dir heute gepite behute,heute,matched,lemma_2863
WZB_184va_5_2,gepite,dir heute gepite behute vleisiclich,gepite,unmatched,
WZB_184va_5_5,behute,heute gepite behute vleisiclich das,behute,matched,lemma_467
WZB_184va_5_6,vleisiclich,gepite behute vleisiclich das du,vleisiclich,unmatched,
WZB_184va_6_2,das,behute vleisiclich das du das,das,ambiguous,lemma_1097|lemma_13169
WZB_184va_6_3,du,vleisiclich das du das tust,du,ambiguous,lemma_1139|lemma_1180|lemma_1241|lemma_1242
WZB_184va_6_4,das,das du das tust also,das,ambiguous,lemma_1097|lemma_13169
WZB_184va_6_5,tust,du das tust also das,tust,matched,lemma_6301
WZB_184va_6_8,also,das tust also das ir,also,matched,lemma_152
WZB_184va_7_0,das,tust also das ir muget,das,ambiguous,lemma_1097|lemma_13169
WZB_184va_7_1,ir,also das ir muget geleben,ir,ambiguous,lemma_1517|lemma_5454|lemma_56116|lemma_56117
WZB_184va_7_2,muget,das ir muget geleben vnd,muget,matched,lemma_4240
WZB_184va_7_3,geleben,ir muget geleben vnd gemeret,geleben,matched,lemma_2054
WZB_184va_7_4,vnd,muget geleben vnd gemeret werden,vnd,matched,lemma_6467
WZB_184va_8_0,gemeret,geleben vnd gemeret werden Und,gemeret,matched,lemma_4035
WZB_184va_8_1,werden,vnd gemeret werden Und ein,werden,ambiguous,lemma_62628|lemma_7489|lemma_7500
WZB_184va_8_4,Und,gemeret werden Und ein geczogen,und,matched,lemma_6467
WZB_184va_8_5,ein,werden Und ein geczogen besiczet,ein,ambiguous,lemma_119|lemma_13|lemma_1331|lemma_2975
WZB_184va_8_6,geczogen,Und ein geczogen besiczet die,geczogen,matched,lemma_7861
WZB_184va_9_0,besiczet,ein geczogen besiczet die erde,besiczet,unmatched,
WZB_184va_9_1,die,geczogen besiczet die erde vmme,die,ambiguous,lemma_1139|lemma_1161
WZB_184va_9_2,erde,besiczet die erde vmme die,erde,ambiguous,lemma_1545|lemma_57649
WZB_184va_9_4,vmme,die erde vmme die gesworn,vmme,matched,lemma_6422
WZB_184va_10_0,die,erde vmme die gesworn hat,die,ambiguous,lemma_1139|lemma_1161
WZB_184va_10_1,gesworn,vmme die gesworn hat der,gesworn,matched,lemma_5963
WZB_184va_10_2,hat,die gesworn hat der herre,hat,matched,lemma_2598
WZB_184va_10_3,der,gesworn hat der herre deinen,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_184va_10_4,herre,hat der herre deinen vetern,herre,ambiguous,lemma_2684|lemma_2761
WZB_184va_10_5,deinen,der herre deinen vetern Und,deinen,matched,lemma_1242
WZB_184va_11_0,vetern,herre deinen vetern Und gedenkest,vetern,ambiguous,lemma_6771|lemma_7046
WZB_184va_11_3,Und,deinen vetern Und gedenkest aller,und,matched,lemma_6467
WZB_184va_11_4,gedenkest,vetern Und gedenkest aller wege,gedenkest,matched,lemma_1992
WZB_184va_12_0,aller,Und gedenkest aller wege durch,aller,matched,lemma_106
WZB_184va_12_1,wege,gedenkest aller wege durch den,wege,ambiguous,lemma_7431|lemma_7436|lemma_7439
WZB_184va_12_3,durch,aller wege durch den dich,durch,matched,lemma_1258
WZB_184va_12_4,den,wege durch den dich gefurt,den,matched,lemma_1119
