folder,file,ext,kategorie,bytes,geaendert
Neue Texte Klaus,Goldene Bulle Dresden.doc,.doc,text,120320,2013-02-20
Neue Texte Klaus,Goldene Bulle Frkft.doc,.doc,text,136704,2013-02-20
Neue Texte Klaus,Goldene Bulle Goettingen.doc,.doc,text,119296,2013-02-20
Neue Texte Klaus,Goldene Bulle MÜ.doc,.doc,text,119296,2013-02-20
Neue Texte Klaus,GTK.docx,.docx,text,1506240,2017-10-15
Neue Texte Klaus,GTK1.docx,.docx,text,1195185,2017-10-17
Neue Texte Klaus,GTK2.txt,.txt,text,1265535,2017-12-08
Neue Texte Klaus,HAF1.dot,.dot,text,93696,2005-06-29
Neue Texte Klaus,hain-heim-kein.doc,.doc,text,177664,2013-09-24
Neue Texte Klaus,Hamburger Stadtrecht.jpg,.jpg,scan,1469630,2008-02-12
Neue Texte Klaus,Harrand von Wildonie Getriu Kone.txt,.txt,text,12950,2013-02-05
Neue Texte Klaus,Heinr v Mügeln Der Tum.doc,.doc,text,70219,2005-02-02
Neue Texte Klaus,Hospitalregel München.doc,.doc,text,56320,2007-01-02
Neue Texte Klaus,Hospitalregel München2.doc,.doc,text,36864,2007-01-02
Neue Texte Klaus,Hospitalregel Rothenburg.doc,.doc,text,44032,2007-01-02
Neue Texte Klaus,HvMügeln.txt,.txt,text,30587,2006-11-29
Neue Texte Klaus,Jüngstes Gericht-Frau Ava.doc,.doc,text,32256,2010-12-23
Neue Texte Klaus,Kues Vaterunser.doc,.doc,text,132608,2006-12-31
Neue Texte Klaus,Liste neue Texte.doc,.doc,text,22016,2004-11-03
Neue Texte Klaus,Magdeburger Recht.doc,.doc,text,442880,2006-12-29
Neue Texte Klaus,Marienleg.-Einl.docx,.docx,text,56228,2010-12-29
Neue Texte Klaus,Meister Albertus' Lehre.doc,.doc,text,84480,2013-02-20
Neue Texte Klaus,Meister Ingold.doc,.doc,text,590336,2013-01-20
Neue Texte Klaus,MHD-WB.doc,.doc,text,2170368,2009-12-15
Neue Texte Klaus,MHD-WB.txt,.txt,text,1018858,2009-12-15
Neue Texte Klaus,MHDBDB-Links zu Hss..doc,.doc,text,199680,2010-12-23
Neue Texte Klaus,Milstaetter Physiologus.doc,.doc,text,1628160,2013-01-10
Neue Texte Klaus,Neue Texte-Bib.doc,.doc,text,141312,2007-01-03
Neue Texte Klaus,Nicolas von Kues.doc,.doc,text,101888,2013-02-11
Neue Texte Klaus,Niklas von Wyle.doc,.doc,text,139776,2013-01-20
Neue Texte Klaus,Normal.dot,.dot,text,100352,2015-10-19
Neue Texte Klaus,Normal.txt,.txt,text,14040,2012-12-11
Neue Texte Klaus,Notker von Zwiefalten Memento Mori.doc,.doc,text,39936,2013-02-20
Neue Texte Klaus,Optopus-HANDBUCH.PDF,.pdf,pdf,1155353,1997-02-14
Neue Texte Klaus,Oxforder Benedictinerregel.txt,.txt,text,91616,2006-12-01
Neue Texte Klaus,Pfaffe Lamprecht Tobias.doc,.doc,text,46080,2013-02-20
Neue Texte Klaus,Physiologus Millstaett.doc,.doc,text,151040,2006-12-29
Neue Texte Klaus,Physiologus Wien.doc,.doc,text,104960,2006-12-29
Neue Texte Klaus,Problemlemmata.doc,.doc,text,22016,2010-02-02
Neue Texte Klaus,Promptuarium medicinae.doc,.doc,text,2242560,2006-12-29
Neue Texte Klaus,Rezept gegen Lähmung.doc,.doc,text,21504,2006-12-29
Neue Texte Klaus,Rothe Chronik.doc,.doc,text,194560,2007-01-02
Neue Texte Klaus,Rothe Chronik.txt,.txt,text,79898,2006-12-01
Neue Texte Klaus,Rulmann Merswin.txt,.txt,text,75797,2006-12-01
Neue Texte Klaus,Schachtafelen der Gesuntheyt.doc,.doc,text,74240,2007-01-02
Neue Texte Klaus,test-copy.doc,.doc,text,26624,2006-08-16
Neue Texte Klaus,test-copy1.txt,.txt,text,1407,2006-08-16
Neue Texte Klaus,Textquellen im Internet.doc,.doc,text,19968,2004-11-02
Neue Texte Klaus,"TITUS Texts Konrad von Megenburg, Buch der Natur Frame.txt",.txt,text,112,2003-12-22
Neue Texte Klaus,Todo-Liste 2011.doc,.doc,text,31232,2011-01-26
Neue Texte Klaus,Todo-Liste 3-2013.doc,.doc,text,131584,2013-03-12
Neue Texte Klaus,Todo-Liste Neue Texte.doc,.doc,text,118784,2013-02-20
Neue Texte Klaus,Todo-Liste Neue Texte[1].doc,.doc,text,104448,2010-02-09
Neue Texte Klaus,Todo-Liste_5-2013.doc,.doc,text,128512,2013-05-28
Neue Texte Klaus,Todo-Liste_9-2013.doc,.doc,text,134656,2013-09-13
Neue Texte Klaus,Untitled0.doc,.doc,text,16544,2010-12-23
Neue Texte Klaus,Vorauer BM1.txt,.txt,text,102957,2006-11-15
Neue Texte Klaus,Vorauer Buecher Mosis.tar,.tar,text,211456,2006-11-08
Neue Texte Klaus,Weinbuch.doc,.doc,text,129024,2006-12-29
Neue Texte Klaus,Woerterbuch.doc,.doc,text,4496896,2015-11-30
Neue Texte Klaus,Woerterbuch.txt,.txt,text,1077860,2010-12-25
Neue Texte Klaus/Basler Alexander,ALEX0.TXT,.txt,text,11907,1998-12-28
Neue Texte Klaus/Basler Alexander,ALEX1.TXT,.txt,text,141285,1998-12-28
Neue Texte Klaus/Basler Alexander,ALEX2.TXT,.txt,text,135681,1998-12-28
Neue Texte Klaus/Basler Alexander,ALEX3.TXT,.txt,text,167716,1998-12-28
Neue Texte Klaus/Basler Alexander,ALEX4.TXT,.txt,text,162620,1998-12-28
Neue Texte Klaus/Basler Alexander,ALEX5.TXT,.txt,text,131453,1998-12-28
Neue Texte Klaus/Egenolf Fechtbuch,MHDBDB-Egenolff-Fechtbuch.1,.1,text,261,2018-02-13
Neue Texte Klaus/Egenolf Fechtbuch,MHDBDB-Egenolff-Fechtbuch.2,.2,text,58639,2018-02-13
Neue Texte Klaus/Egenolf Fechtbuch,MHDBDB-Egenolff-Fechtbuch.end,.end,text,34,2018-02-13
Neue Texte Klaus/Egenolf Fechtbuch,MHDBDB-Egenolff-Fechtbuch.log,.log,text,39974,2018-02-13
Neue Texte Klaus/Egenolf Fechtbuch,MHDBDB-Egenolff-Fechtbuch.pdf,.pdf,pdf,421074,2018-02-13
Neue Texte Klaus/Egenolf Fechtbuch,MHDBDB-Egenolff-Fechtbuch.synctex.gz,.gz,text,693654,2018-02-13
Neue Texte Klaus/Egenolf Fechtbuch,MHDBDB-Egenolff-Fechtbuch.tex,.tex,text,216225,2018-02-13
Neue Texte Klaus/Egenolf Fechtbuch,MHDBDB-Egenolff-Fechtbuch.txt,.txt,text,218701,2018-01-22
Neue Texte Klaus/GRAL,GRAL0.TXT,.txt,text,12679,1998-12-28
Neue Texte Klaus/GRAL,GRAL1.TXT,.txt,text,217868,1998-12-28
Neue Texte Klaus/GRAL,GRAL2.TXT,.txt,text,47779,1998-12-28
Neue Texte Klaus/GRAL,GRAL3.TXT,.txt,text,206412,1998-12-28
Neue Texte Klaus/GRAL,GRAL4.TXT,.txt,text,180854,1998-12-28
Neue Texte Klaus/GRAL,GRAL5.TXT,.txt,text,314122,1998-12-28
Neue Texte Klaus/GRAL,GRALP.TXT,.txt,text,16673,1998-12-28
Neue Texte Klaus/Heinrich von Mugeln,Tum_Text.doc,.doc,text,70219,2005-02-02
Neue Texte Klaus/HELIAND,HEL1.TXT,.txt,text,10612,1998-12-28
Neue Texte Klaus/HELIAND,HEL10.TXT,.txt,text,127622,1998-12-28
Neue Texte Klaus/HELIAND,HEL11.TXT,.txt,text,46346,1998-12-28
Neue Texte Klaus/HELIAND,HEL12.TXT,.txt,text,126815,1998-12-28
Neue Texte Klaus/HELIAND,HEL13.TXT,.txt,text,109113,1998-12-28
Neue Texte Klaus/HELIAND,HEL14.TXT,.txt,text,124114,1998-12-28
Neue Texte Klaus/HELIAND,HEL2.TXT,.txt,text,12025,1998-12-28
Neue Texte Klaus/HELIAND,HEL4.TXT,.txt,text,116356,1998-12-28
Neue Texte Klaus/HELIAND,HEL5.TXT,.txt,text,114756,1998-12-28
Neue Texte Klaus/HELIAND,HEL6.TXT,.txt,text,77142,1998-12-28
Neue Texte Klaus/HELIAND,HEL7.TXT,.txt,text,58777,1998-12-28
Neue Texte Klaus/HELIAND,HEL9.TXT,.txt,text,13082,1998-12-28
Neue Texte Klaus/Import-Korrekt,differences,,text,25613,2001-11-20
Neue Texte Klaus/Import-Korrekt,Ersetzungen.doc,.doc,text,32768,2004-11-11
Neue Texte Klaus/Import-Korrekt,Korrekturen.doc,.doc,text,30208,2000-12-10
Neue Texte Klaus/Import-Korrekt,Kürzungsstriche.doc,.doc,text,34304,2004-04-27
Neue Texte Klaus/Import-Korrekt,MF-Kürzel-Code.doc,.doc,text,25088,2002-04-25
Neue Texte Klaus/Import-Korrekt,Motivindex.doc,.doc,text,29184,2004-04-27
Neue Texte Klaus/Import-Korrekt,Sonderzeichen.doc,.doc,text,19968,2006-02-06
Neue Texte Klaus/Import-Korrekt,Textimport.doc,.doc,text,21504,1999-08-12
Neue Texte Klaus/linecode_word_template3,Normal.dot,.dot,text,81920,2009-12-15
Neue Texte Klaus/LUCIDARIUS,LUC1.TXT,.txt,text,29021,1998-12-28
Neue Texte Klaus/LUCIDARIUS,LUC11.TXT,.txt,text,186982,1998-12-28
Neue Texte Klaus/LUCIDARIUS,LUC12.TXT,.txt,text,178820,1998-12-28
Neue Texte Klaus/LUCIDARIUS,LUC13.TXT,.txt,text,204104,1998-12-28
Neue Texte Klaus/LUCIDARIUS,LUC2.TXT,.txt,text,26969,1998-12-28
Neue Texte Klaus/LUCIDARIUS,LUC21.TXT,.txt,text,186360,1998-12-28
Neue Texte Klaus/LUCIDARIUS,LUC22.TXT,.txt,text,178586,1998-12-28
Neue Texte Klaus/LUCIDARIUS,LUC23.TXT,.txt,text,200703,1998-12-28
Neue Texte Klaus/Mönch-von-Heilsbronn,dermnchvonheils00heilgoog.pdf,.pdf,pdf,6369532,2016-11-11
Neue Texte Klaus/Mönch-von-Heilsbronn,dermnchvonheils00heilgoog_abbyy.gz,.gz,text,6051297,2016-11-11
Neue Texte Klaus/Mönch-von-Heilsbronn,Full text.txt,.txt,text,386417,2016-11-11
Neue Texte Klaus/Normal,Normal Linecode.dotx,.dotx,text,11145,2009-12-15
Neue Texte Klaus/Normal,Normal Word 2007.dot,.dot,text,132608,2008-03-22
Neue Texte Klaus/Normal,Normal.docx,.docx,text,12275,2009-12-18
Neue Texte Klaus/Normal,Normal.dot,.dot,text,75264,2010-10-15
Neue Texte Klaus/NOTKER,NOT1.TXT,.txt,text,8813,1998-12-28
Neue Texte Klaus/NOTKER,NOTA.TXT,.txt,text,4055,1998-12-28
Neue Texte Klaus/NOTKER,NOTB.TXT,.txt,text,3141,1998-12-28
Neue Texte Klaus/VINTLER,TUGE0.TXT,.txt,text,8856,2009-11-07
Neue Texte Klaus/VINTLER,TUGE1.TXT,.txt,text,161278,1998-12-28
Neue Texte Klaus/VINTLER,TUGE2.TXT,.txt,text,155818,1998-12-28
Neue Texte Klaus/VINTLER,TUGE3.TXT,.txt,text,156118,1998-12-28
Neue Texte Klaus/VINTLER,TUGE4.TXT,.txt,text,178383,1998-12-28
Neue Texte Klaus/WARTB,WAR1.TXT,.txt,text,15185,1998-12-28
Neue Texte Klaus/WARTB,WAR11.TXT,.txt,text,120841,1998-12-28
Neue Texte Klaus/WARTB,WAR12.TXT,.txt,text,43878,1998-12-28
Neue Texte Klaus/WARTB/DDM,0001.tif,.tif,scan,9065000,2010-12-02
Neue Texte Klaus/WARTB/DDM,0002.tif,.tif,scan,8805896,2010-12-02
Neue Texte Klaus/WARTB/DDM,0003.tif,.tif,scan,8669676,2010-12-02
Neue Texte Klaus/WARTB/GSL,0001.tif,.tif,scan,8811664,2010-11-22
Neue Texte Klaus/WARTB/GSL,0002.tif,.tif,scan,8851476,2010-11-22
Neue Texte Klaus/WARTB/GSL,0003.tif,.tif,scan,8841580,2010-11-22
Neue Texte Klaus/WARTB/GSL,0004.tif,.tif,scan,8701116,2010-11-22
Neue Texte Klaus/WARTB/GSL,0005.tif,.tif,scan,8666916,2010-11-22
Neue Texte Klaus/WARTB/GSL,0006.tif,.tif,scan,8756888,2010-11-22
Neue Texte Klaus/WARTB/GSL,0007.tif,.tif,scan,8789944,2010-11-22
Neue Texte Klaus/WARTB/GSL,0008.tif,.tif,scan,8651020,2010-11-22
Neue Texte Klaus/WARTB/GSL,0009.tif,.tif,scan,8853344,2010-11-22
Neue Texte Margret,Fehler im Renner.doc,.doc,text,36864,2004-11-12
Neue Texte Margret,Heinr v Mügeln Der Tum.rtf,.rtf,text,60942,2011-11-10
Neue Texte Margret,Katharinenlegende.pdf,.pdf,pdf,95107,2008-05-20
Neue Texte Margret,Katharinenspiel.pdf,.pdf,pdf,142947,2008-05-20
Neue Texte Margret,NLL Hs d.pdf,.pdf,pdf,1312259,2008-10-14
Neue Texte Margret,OvW.txt,.txt,text,266182,2004-08-11
Neue Texte Margret,SagmeisterNibelungenHSk.doc,.doc,text,2140160,2012-05-15
Neue Texte Margret,SagmeisterNibelungenHSk.docx,.docx,text,299289,2012-05-15
Neue Texte Margret,Sprague Johanniterhandschrift A94.doc,.doc,text,1239040,2007-10-30
Neue Texte Margret,Witzlaff von Rügen.doc,.doc,text,111616,2011-11-10
Neue Texte Margret,WVV-Code.doc,.doc,text,23040,2004-08-03
Neue Texte Margret/Die Gedichte Reinmars von Zweter,Anmerkungen Zweter.doc,.doc,text,123392,2010-07-09
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/1. Der Leich,"Der Leich, S. 401 - 4100002.tif",.tif,scan,241860,2010-03-10
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/1. Der Leich,"Der Leich, S. 401 - 4100003.tif",.tif,scan,335538,2010-03-10
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/1. Der Leich,"Der Leich, S. 401 - 4100004.tif",.tif,scan,357864,2010-03-10
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/1. Der Leich,"Der Leich, S. 401 - 4100005.tif",.tif,scan,291018,2010-03-10
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/1. Der Leich,"Der Leich, S. 401 - 4100006.tif",.tif,scan,308822,2010-03-10
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/1. Der Leich,"Der Leich, S. 401 - 4100007.tif",.tif,scan,307208,2010-03-10
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/1. Der Leich,"Der Leich, S. 401 - 4100008.tif",.tif,scan,324896,2010-03-10
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/1. Der Leich,"Der Leich, S. 401 - 4100009.tif",.tif,scan,269136,2010-03-10
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/1. Der Leich,"Der Leich, S. 401 - 4100010.tif",.tif,scan,256168,2010-03-10
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/1. Der Leich,"Der Leich, S. 401 - 4100011.tif",.tif,scan,226236,2010-03-10
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 451 bus 460,Fraun-Ehren-Ton 451 - 4600001.tif,.tif,scan,251942,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 451 bus 460,Fraun-Ehren-Ton 451 - 4600002.tif,.tif,scan,251542,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 451 bus 460,Fraun-Ehren-Ton 451 - 4600003.tif,.tif,scan,230348,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 451 bus 460,Fraun-Ehren-Ton 451 - 4600004.tif,.tif,scan,241008,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 451 bus 460,Fraun-Ehren-Ton 451 - 4600005.tif,.tif,scan,246236,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 451 bus 460,Fraun-Ehren-Ton 451 - 4600006.tif,.tif,scan,243864,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 451 bus 460,Fraun-Ehren-Ton 451 - 4600007.tif,.tif,scan,247040,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 451 bus 460,Fraun-Ehren-Ton 451 - 4600008.tif,.tif,scan,262678,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 451 bus 460,Fraun-Ehren-Ton 451 - 4600009.tif,.tif,scan,226376,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 451 bus 460,Fraun-Ehren-Ton 451 - 4600010.tif,.tif,scan,244420,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 461 bis 470,Fraun-Ehren-Ton 461 - 4700001.tif,.tif,scan,263242,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 461 bis 470,Fraun-Ehren-Ton 461 - 4700002.tif,.tif,scan,237842,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 461 bis 470,Fraun-Ehren-Ton 461 - 4700003.tif,.tif,scan,245904,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 461 bis 470,Fraun-Ehren-Ton 461 - 4700004.tif,.tif,scan,244604,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 461 bis 470,Fraun-Ehren-Ton 461 - 4700005.tif,.tif,scan,248470,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 461 bis 470,Fraun-Ehren-Ton 461 - 4700006.tif,.tif,scan,254090,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 461 bis 470,Fraun-Ehren-Ton 461 - 4700007.tif,.tif,scan,239064,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 461 bis 470,Fraun-Ehren-Ton 461 - 4700008.tif,.tif,scan,229388,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 461 bis 470,Fraun-Ehren-Ton 461 - 4700009.tif,.tif,scan,259900,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 461 bis 470,Fraun-Ehren-Ton 461 - 4700010.tif,.tif,scan,236656,2010-03-22
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 481 bis 490,Fraun-Ehren-Ton 481 -4900001.tif,.tif,scan,257072,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 481 bis 490,Fraun-Ehren-Ton 481 -4900002.tif,.tif,scan,231434,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 481 bis 490,Fraun-Ehren-Ton 481 -4900003.tif,.tif,scan,235770,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 481 bis 490,Fraun-Ehren-Ton 481 -4900004.tif,.tif,scan,239826,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 481 bis 490,Fraun-Ehren-Ton 481 -4900005.tif,.tif,scan,227878,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 481 bis 490,Fraun-Ehren-Ton 481 -4900006.tif,.tif,scan,233152,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 481 bis 490,Fraun-Ehren-Ton 481 -4900007.tif,.tif,scan,251988,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 481 bis 490,Fraun-Ehren-Ton 481 -4900008.tif,.tif,scan,249814,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 481 bis 490,Fraun-Ehren-Ton 481 -4900009.tif,.tif,scan,247638,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 481 bis 490,Fraun-Ehren-Ton 481 -4900010.tif,.tif,scan,244630,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 491 bis 500,Fraun-Ehren-Ton 491 - 5000002.tif,.tif,scan,258922,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 491 bis 500,Fraun-Ehren-Ton 491 - 5000003.tif,.tif,scan,241396,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 491 bis 500,Fraun-Ehren-Ton 491 - 5000004.tif,.tif,scan,235244,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 491 bis 500,Fraun-Ehren-Ton 491 - 5000005.tif,.tif,scan,251378,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 491 bis 500,Fraun-Ehren-Ton 491 - 5000006.tif,.tif,scan,260850,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 491 bis 500,Fraun-Ehren-Ton 491 - 5000007.tif,.tif,scan,234874,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 491 bis 500,Fraun-Ehren-Ton 491 - 5000008.tif,.tif,scan,243804,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 491 bis 500,Fraun-Ehren-Ton 491 - 5000009.tif,.tif,scan,231190,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 491 bis 500,Fraun-Ehren-Ton 491 - 5000010.tif,.tif,scan,246864,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 491 bis 500,Fraun-Ehren-Ton 491 - 5000011.tif,.tif,scan,255726,2010-03-25
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 501 bis 510,Fraun-Ehren-Ton 501 - 5100001.tif,.tif,scan,234090,2010-03-31
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 501 bis 510,Fraun-Ehren-Ton 501 - 5100002.tif,.tif,scan,246828,2010-03-31
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 501 bis 510,Fraun-Ehren-Ton 501 - 5100003.tif,.tif,scan,218136,2010-03-31
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 501 bis 510,Fraun-Ehren-Ton 501 - 5100004.tif,.tif,scan,240054,2010-03-31
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 501 bis 510,Fraun-Ehren-Ton 501 - 5100005.tif,.tif,scan,221584,2010-03-31
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 501 bis 510,Fraun-Ehren-Ton 501 - 5100006.tif,.tif,scan,228692,2010-03-31
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 501 bis 510,Fraun-Ehren-Ton 501 - 5100007.tif,.tif,scan,180230,2010-03-31
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 501 bis 510,Fraun-Ehren-Ton 501 - 5100008.tif,.tif,scan,232584,2010-03-31
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 501 bis 510,Fraun-Ehren-Ton 501 - 5100009.tif,.tif,scan,227742,2010-03-31
Neue Texte Margret/Die Gedichte Reinmars von Zweter/Zweter Bilder/2. Fraun-Ehren-Ton/Fraun-Ehren-Ton S. 501 bis 510,Fraun-Ehren-Ton 501 - 5100010.tif,.tif,scan,233668,2010-03-31
